# ---------------------------------------------------------------------
# XATOM HFS : electronic structure of atoms and more, v2.0.0-15-g9da229
#
# Job started at  : 15-Sep-2026 10:22:15
# ---------------------------------------------------------------------
# Atom: S
#   nuclear charge:   16
#   total electrons:  16
#   total charge:     +0
#   configuration: 1s2_2s2_2p6_3s2_3p4
#
# Computational method:
#   exchange functional: Slater (Latter tail correction)
#   correlation functional: none
#
# Grid for the spherical coordinate:
#   N =  200
#   L parameter =      1.0
#   Rmax(a.u.)  =     50.0
#   lmax  =    1
#
# SCF converged after   23 iterations
#   energy convergence  = -8.258E-08
#   density convergence =  2.183E-08
#
# Energies: 
# - zeroth-order energy (a.u.):
#   SUM of E_orb   =    -237.32272338  [     -6457.88 eV ]
#   (SUM of E_kin) =     406.84749274
#   (Effec. pot E) =    -644.17021613
#
# - first-order energy (a.u.): with DFT formula
#   Kinetic E      =     406.84749274
#   E Latter corr  =      -0.04201322
#   Nuc-Elec pot E =    -960.25587746    One-Elec E =    -553.45039794
#
#   Hartree E      =     181.45816030
#   Exchange E     =     -35.09148454
#   Correlation E  =       0.00000000    Two-Elec E =     146.36667576
#   ---------------------------------
#   Total Energy   =    -407.08372217  [    -11077.31 eV ]
#
#                E(0)        E(1)
# |E_TOT|    -6457.88   -11077.31
#
# Orbital energies: 
#        n_occ        E(a.u.)          E(eV)         KE(eV)
#   1s       2   -89.94266023   -2447.464211    3321.890002
#   2s       2    -8.25508772    -224.632357     517.609320
#   2p       6    -6.31404900    -171.814008     499.834100
#   3s       2    -0.76511365     -20.819801      80.337818
#   3p       4    -0.37817655     -10.290707      58.051057
#
#              1s        2s        2p        3s        3p
# |SCF|  -2447.46   -224.63   -171.81    -20.82    -10.29
#
# Radial wavefunction information (a.u.): (r_m: r_max where |u(r)| >  1.0E-08)
#              <r>       <r^2>         r_m   norm. err
#   1s       0.097       0.013       1.635     2.4E-06
#   2s       0.473       0.266       5.425     1.3E-07
#   2p       0.432       0.233       6.025    -3.1E-08
#   3s       1.642       3.140      17.990    -7.2E-08
#   3p       1.981       4.759      25.540    -6.4E-08
#
# Uniform grid parameters for continuum states:
#   N_uniform             =    5172
#   continuum_rmax(a.u.)  =      25.864 (internally determined)
#   dr(a.u.)              =   5.00E-03
#   threshold to determine r_m =   1.00E-08
#   continuum_rmax is just right next to r_m in radial grid.
#
# Photoabsorption cross section (in Mb):
P.E.(eV)        Total          1s           2s           2p           3s           3p 
   551.00000  5.80755E-01  0.00000E+00  1.31673E-01  4.16990E-01  1.48578E-02  1.72341E-02
   552.00000  5.78196E-01  0.00000E+00  1.31271E-01  4.14962E-01  1.48077E-02  1.71553E-02
   553.00000  5.75653E-01  0.00000E+00  1.30871E-01  4.12947E-01  1.47577E-02  1.70769E-02
   554.00000  5.73124E-01  0.00000E+00  1.30472E-01  4.10945E-01  1.47080E-02  1.69990E-02
   555.00000  5.70611E-01  0.00000E+00  1.30075E-01  4.08955E-01  1.46586E-02  1.69215E-02
   556.00000  5.68112E-01  0.00000E+00  1.29680E-01  4.06977E-01  1.46094E-02  1.68445E-02
   557.00000  5.65628E-01  0.00000E+00  1.29287E-01  4.05012E-01  1.45605E-02  1.67680E-02
   558.00000  5.63158E-01  0.00000E+00  1.28896E-01  4.03059E-01  1.45118E-02  1.66919E-02
   559.00000  5.60704E-01  0.00000E+00  1.28506E-01  4.01118E-01  1.44634E-02  1.66163E-02
   560.00000  5.58263E-01  0.00000E+00  1.28118E-01  3.99189E-01  1.44152E-02  1.65412E-02
   561.00000  5.55837E-01  0.00000E+00  1.27731E-01  3.97272E-01  1.43672E-02  1.64664E-02
   562.00000  5.53425E-01  0.00000E+00  1.27347E-01  3.95366E-01  1.43195E-02  1.63922E-02
   563.00000  5.51026E-01  0.00000E+00  1.26964E-01  3.93472E-01  1.42721E-02  1.63183E-02
   564.00000  5.48642E-01  0.00000E+00  1.26582E-01  3.91590E-01  1.42248E-02  1.62449E-02
   565.00000  5.46272E-01  0.00000E+00  1.26203E-01  3.89719E-01  1.41778E-02  1.61720E-02
   566.00000  5.43915E-01  0.00000E+00  1.25825E-01  3.87860E-01  1.41311E-02  1.60994E-02
   567.00000  5.41572E-01  0.00000E+00  1.25449E-01  3.86011E-01  1.40845E-02  1.60273E-02
   568.00000  5.39242E-01  0.00000E+00  1.25074E-01  3.84174E-01  1.40382E-02  1.59556E-02
   569.00000  5.36926E-01  0.00000E+00  1.24701E-01  3.82349E-01  1.39922E-02  1.58843E-02
   570.00000  5.34623E-01  0.00000E+00  1.24330E-01  3.80534E-01  1.39463E-02  1.58134E-02
   571.00000  5.32334E-01  0.00000E+00  1.23960E-01  3.78730E-01  1.39007E-02  1.57430E-02
   572.00000  5.30057E-01  0.00000E+00  1.23592E-01  3.76937E-01  1.38553E-02  1.56729E-02
   573.00000  5.27794E-01  0.00000E+00  1.23226E-01  3.75154E-01  1.38102E-02  1.56033E-02
   574.00000  5.25543E-01  0.00000E+00  1.22861E-01  3.73383E-01  1.37652E-02  1.55341E-02
   575.00000  5.23305E-01  0.00000E+00  1.22498E-01  3.71622E-01  1.37205E-02  1.54652E-02
   576.00000  5.21080E-01  0.00000E+00  1.22137E-01  3.69871E-01  1.36760E-02  1.53968E-02
   577.00000  5.18868E-01  0.00000E+00  1.21777E-01  3.68131E-01  1.36317E-02  1.53287E-02
   578.00000  5.16668E-01  0.00000E+00  1.21418E-01  3.66401E-01  1.35876E-02  1.52611E-02
   579.00000  5.14481E-01  0.00000E+00  1.21061E-01  3.64682E-01  1.35437E-02  1.51938E-02
   580.00000  5.12306E-01  0.00000E+00  1.20706E-01  3.62973E-01  1.35001E-02  1.51269E-02
   581.00000  5.10143E-01  0.00000E+00  1.20352E-01  3.61273E-01  1.34566E-02  1.50604E-02
   582.00000  5.07992E-01  0.00000E+00  1.20000E-01  3.59584E-01  1.34134E-02  1.49943E-02
   583.00000  5.05854E-01  0.00000E+00  1.19649E-01  3.57905E-01  1.33704E-02  1.49285E-02
   584.00000  5.03727E-01  0.00000E+00  1.19300E-01  3.56236E-01  1.33275E-02  1.48631E-02
   585.00000  5.01613E-01  0.00000E+00  1.18953E-01  3.54577E-01  1.32849E-02  1.47981E-02
   586.00000  4.99510E-01  0.00000E+00  1.18606E-01  3.52927E-01  1.32425E-02  1.47335E-02
   587.00000  4.97419E-01  0.00000E+00  1.18262E-01  3.51287E-01  1.32003E-02  1.46692E-02
   588.00000  4.95340E-01  0.00000E+00  1.17919E-01  3.49657E-01  1.31583E-02  1.46053E-02
   589.00000  4.93272E-01  0.00000E+00  1.17577E-01  3.48037E-01  1.31165E-02  1.45418E-02
   590.00000  4.91216E-01  0.00000E+00  1.17237E-01  3.46426E-01  1.30749E-02  1.44786E-02
   591.00000  4.89171E-01  0.00000E+00  1.16898E-01  3.44824E-01  1.30335E-02  1.44158E-02
   592.00000  4.87138E-01  0.00000E+00  1.16560E-01  3.43232E-01  1.29922E-02  1.43533E-02
   593.00000  4.85116E-01  0.00000E+00  1.16224E-01  3.41649E-01  1.29512E-02  1.42911E-02
   594.00000  4.83105E-01  0.00000E+00  1.15890E-01  3.40075E-01  1.29104E-02  1.42293E-02
   595.00000  4.81105E-01  0.00000E+00  1.15557E-01  3.38510E-01  1.28697E-02  1.41679E-02
   596.00000  4.79116E-01  0.00000E+00  1.15225E-01  3.36955E-01  1.28293E-02  1.41068E-02
   597.00000  4.77138E-01  0.00000E+00  1.14895E-01  3.35409E-01  1.27890E-02  1.40460E-02
   598.00000  4.75172E-01  0.00000E+00  1.14566E-01  3.33871E-01  1.27489E-02  1.39856E-02
   599.00000  4.73216E-01  0.00000E+00  1.14238E-01  3.32343E-01  1.27090E-02  1.39255E-02
   600.00000  4.71270E-01  0.00000E+00  1.13912E-01  3.30823E-01  1.26693E-02  1.38658E-02
   601.00000  4.69336E-01  0.00000E+00  1.13587E-01  3.29313E-01  1.26298E-02  1.38063E-02
   602.00000  4.67412E-01  0.00000E+00  1.13264E-01  3.27811E-01  1.25904E-02  1.37472E-02
   603.00000  4.65498E-01  0.00000E+00  1.12941E-01  3.26318E-01  1.25512E-02  1.36884E-02
   604.00000  4.63596E-01  0.00000E+00  1.12620E-01  3.24833E-01  1.25122E-02  1.36300E-02
   605.00000  4.61703E-01  0.00000E+00  1.12301E-01  3.23357E-01  1.24734E-02  1.35718E-02
   606.00000  4.59821E-01  0.00000E+00  1.11982E-01  3.21890E-01  1.24348E-02  1.35140E-02
   607.00000  4.57949E-01  0.00000E+00  1.11665E-01  3.20431E-01  1.23963E-02  1.34565E-02
   608.00000  4.56087E-01  0.00000E+00  1.11350E-01  3.18980E-01  1.23580E-02  1.33993E-02
   609.00000  4.54236E-01  0.00000E+00  1.11035E-01  3.17538E-01  1.23199E-02  1.33424E-02
   610.00000  4.52394E-01  0.00000E+00  1.10722E-01  3.16104E-01  1.22820E-02  1.32859E-02
   611.00000  4.50563E-01  0.00000E+00  1.10410E-01  3.14679E-01  1.22442E-02  1.32296E-02
   612.00000  4.48741E-01  0.00000E+00  1.10099E-01  3.13261E-01  1.22066E-02  1.31736E-02
   613.00000  4.46929E-01  0.00000E+00  1.09790E-01  3.11852E-01  1.21692E-02  1.31179E-02
   614.00000  4.45127E-01  0.00000E+00  1.09482E-01  3.10451E-01  1.21319E-02  1.30626E-02
   615.00000  4.43335E-01  0.00000E+00  1.09175E-01  3.09058E-01  1.20948E-02  1.30075E-02
   616.00000  4.41553E-01  0.00000E+00  1.08869E-01  3.07673E-01  1.20579E-02  1.29527E-02
   617.00000  4.39780E-01  0.00000E+00  1.08564E-01  3.06296E-01  1.20211E-02  1.28983E-02
   618.00000  4.38017E-01  0.00000E+00  1.08261E-01  3.04927E-01  1.19845E-02  1.28441E-02
   619.00000  4.36263E-01  0.00000E+00  1.07959E-01  3.03566E-01  1.19480E-02  1.27902E-02
   620.00000  4.34518E-01  0.00000E+00  1.07657E-01  3.02213E-01  1.19117E-02  1.27366E-02
   621.00000  4.32783E-01  0.00000E+00  1.07358E-01  3.00867E-01  1.18756E-02  1.26832E-02
   622.00000  4.31058E-01  0.00000E+00  1.07059E-01  2.99529E-01  1.18396E-02  1.26302E-02
   623.00000  4.29341E-01  0.00000E+00  1.06761E-01  2.98199E-01  1.18038E-02  1.25774E-02
   624.00000  4.27634E-01  0.00000E+00  1.06465E-01  2.96876E-01  1.17681E-02  1.25250E-02
   625.00000  4.25936E-01  0.00000E+00  1.06169E-01  2.95561E-01  1.17326E-02  1.24728E-02
   626.00000  4.24247E-01  0.00000E+00  1.05875E-01  2.94253E-01  1.16973E-02  1.24208E-02
   627.00000  4.22567E-01  0.00000E+00  1.05582E-01  2.92953E-01  1.16621E-02  1.23692E-02
   628.00000  4.20896E-01  0.00000E+00  1.05290E-01  2.91661E-01  1.16270E-02  1.23178E-02
   629.00000  4.19233E-01  0.00000E+00  1.04999E-01  2.90375E-01  1.15921E-02  1.22667E-02
   630.00000  4.17580E-01  0.00000E+00  1.04709E-01  2.89098E-01  1.15574E-02  1.22159E-02
   631.00000  4.15936E-01  0.00000E+00  1.04421E-01  2.87827E-01  1.15228E-02  1.21653E-02
   632.00000  4.14300E-01  0.00000E+00  1.04133E-01  2.86564E-01  1.14884E-02  1.21150E-02
   633.00000  4.12673E-01  0.00000E+00  1.03846E-01  2.85307E-01  1.14541E-02  1.20650E-02
   634.00000  4.11054E-01  0.00000E+00  1.03561E-01  2.84058E-01  1.14199E-02  1.20152E-02
   635.00000  4.09444E-01  0.00000E+00  1.03276E-01  2.82816E-01  1.13859E-02  1.19657E-02
   636.00000  4.07843E-01  0.00000E+00  1.02993E-01  2.81581E-01  1.13520E-02  1.19164E-02
   637.00000  4.06250E-01  0.00000E+00  1.02711E-01  2.80354E-01  1.13183E-02  1.18674E-02
   638.00000  4.04665E-01  0.00000E+00  1.02429E-01  2.79133E-01  1.12847E-02  1.18186E-02
   639.00000  4.03089E-01  0.00000E+00  1.02149E-01  2.77919E-01  1.12513E-02  1.17701E-02
   640.00000  4.01521E-01  0.00000E+00  1.01870E-01  2.76712E-01  1.12180E-02  1.17219E-02
   641.00000  3.99962E-01  0.00000E+00  1.01591E-01  2.75511E-01  1.11848E-02  1.16739E-02
   642.00000  3.98410E-01  0.00000E+00  1.01314E-01  2.74318E-01  1.11518E-02  1.16262E-02
   643.00000  3.96867E-01  0.00000E+00  1.01038E-01  2.73131E-01  1.11189E-02  1.15787E-02
   644.00000  3.95332E-01  0.00000E+00  1.00763E-01  2.71951E-01  1.10862E-02  1.15314E-02
   645.00000  3.93805E-01  0.00000E+00  1.00489E-01  2.70778E-01  1.10536E-02  1.14844E-02
   646.00000  3.92285E-01  0.00000E+00  1.00215E-01  2.69611E-01  1.10211E-02  1.14377E-02
   647.00000  3.90774E-01  0.00000E+00  9.99430E-02  2.68451E-01  1.09888E-02  1.13911E-02
   648.00000  3.89271E-01  0.00000E+00  9.96717E-02  2.67298E-01  1.09566E-02  1.13448E-02
   649.00000  3.87775E-01  0.00000E+00  9.94014E-02  2.66151E-01  1.09245E-02  1.12988E-02
   650.00000  3.86288E-01  0.00000E+00  9.91320E-02  2.65010E-01  1.08926E-02  1.12530E-02
   651.00000  3.84808E-01  0.00000E+00  9.88636E-02  2.63876E-01  1.08608E-02  1.12074E-02
   652.00000  3.83335E-01  0.00000E+00  9.85962E-02  2.62748E-01  1.08291E-02  1.11621E-02
   653.00000  3.81871E-01  0.00000E+00  9.83297E-02  2.61627E-01  1.07976E-02  1.11170E-02
   654.00000  3.80414E-01  0.00000E+00  9.80642E-02  2.60511E-01  1.07661E-02  1.10721E-02
   655.00000  3.78964E-01  0.00000E+00  9.77996E-02  2.59402E-01  1.07349E-02  1.10275E-02
   656.00000  3.77522E-01  0.00000E+00  9.75359E-02  2.58300E-01  1.07037E-02  1.09831E-02
   657.00000  3.76088E-01  0.00000E+00  9.72732E-02  2.57203E-01  1.06727E-02  1.09389E-02
   658.00000  3.74661E-01  0.00000E+00  9.70114E-02  2.56113E-01  1.06418E-02  1.08949E-02
   659.00000  3.73241E-01  0.00000E+00  9.67505E-02  2.55028E-01  1.06110E-02  1.08512E-02
   660.00000  3.71829E-01  0.00000E+00  9.64906E-02  2.53950E-01  1.05803E-02  1.08077E-02
   661.00000  3.70423E-01  0.00000E+00  9.62316E-02  2.52878E-01  1.05498E-02  1.07644E-02
   662.00000  3.69025E-01  0.00000E+00  9.59734E-02  2.51811E-01  1.05194E-02  1.07214E-02
   663.00000  3.67635E-01  0.00000E+00  9.57162E-02  2.50751E-01  1.04891E-02  1.06785E-02
   664.00000  3.66251E-01  0.00000E+00  9.54599E-02  2.49696E-01  1.04589E-02  1.06359E-02
   665.00000  3.64874E-01  0.00000E+00  9.52045E-02  2.48647E-01  1.04289E-02  1.05935E-02
   666.00000  3.63505E-01  0.00000E+00  9.49500E-02  2.47605E-01  1.03990E-02  1.05513E-02
   667.00000  3.62142E-01  0.00000E+00  9.46963E-02  2.46567E-01  1.03692E-02  1.05094E-02
   668.00000  3.60787E-01  0.00000E+00  9.44436E-02  2.45536E-01  1.03395E-02  1.04676E-02
   669.00000  3.59438E-01  0.00000E+00  9.41917E-02  2.44510E-01  1.03099E-02  1.04261E-02
   670.00000  3.58096E-01  0.00000E+00  9.39408E-02  2.43490E-01  1.02805E-02  1.03847E-02
   671.00000  3.56761E-01  0.00000E+00  9.36907E-02  2.42476E-01  1.02512E-02  1.03436E-02
   672.00000  3.55433E-01  0.00000E+00  9.34415E-02  2.41467E-01  1.02220E-02  1.03027E-02
   673.00000  3.54111E-01  0.00000E+00  9.31931E-02  2.40463E-01  1.01929E-02  1.02620E-02
   674.00000  3.52797E-01  0.00000E+00  9.29456E-02  2.39465E-01  1.01639E-02  1.02215E-02
   675.00000  3.51488E-01  0.00000E+00  9.26990E-02  2.38473E-01  1.01350E-02  1.01812E-02
   676.00000  3.50187E-01  0.00000E+00  9.24532E-02  2.37486E-01  1.01063E-02  1.01412E-02
   677.00000  3.48892E-01  0.00000E+00  9.22083E-02  2.36504E-01  1.00777E-02  1.01013E-02
   678.00000  3.47603E-01  0.00000E+00  9.19643E-02  2.35528E-01  1.00491E-02  1.00616E-02
   679.00000  3.46321E-01  0.00000E+00  9.17211E-02  2.34557E-01  1.00207E-02  1.00221E-02
   680.00000  3.45046E-01  0.00000E+00  9.14788E-02  2.33592E-01  9.99243E-03  9.98285E-03
   681.00000  3.43776E-01  0.00000E+00  9.12373E-02  2.32631E-01  9.96424E-03  9.94377E-03
   682.00000  3.42514E-01  0.00000E+00  9.09966E-02  2.31676E-01  9.93617E-03  9.90488E-03
   683.00000  3.41257E-01  0.00000E+00  9.07568E-02  2.30726E-01  9.90821E-03  9.86619E-03
   684.00000  3.40007E-01  0.00000E+00  9.05179E-02  2.29781E-01  9.88036E-03  9.82769E-03
   685.00000  3.38763E-01  0.00000E+00  9.02797E-02  2.28841E-01  9.85261E-03  9.78939E-03
   686.00000  3.37525E-01  0.00000E+00  9.00424E-02  2.27906E-01  9.82498E-03  9.75128E-03
   687.00000  3.36293E-01  0.00000E+00  8.98059E-02  2.26977E-01  9.79745E-03  9.71335E-03
   688.00000  3.35068E-01  0.00000E+00  8.95703E-02  2.26052E-01  9.77003E-03  9.67562E-03
   689.00000  3.33848E-01  0.00000E+00  8.93355E-02  2.25132E-01  9.74272E-03  9.63807E-03
   690.00000  3.32635E-01  0.00000E+00  8.91015E-02  2.24217E-01  9.71551E-03  9.60071E-03
   691.00000  3.31427E-01  0.00000E+00  8.88683E-02  2.23307E-01  9.68841E-03  9.56353E-03
   692.00000  3.30226E-01  0.00000E+00  8.86360E-02  2.22402E-01  9.66142E-03  9.52654E-03
   693.00000  3.29030E-01  0.00000E+00  8.84044E-02  2.21502E-01  9.63453E-03  9.48973E-03
   694.00000  3.27840E-01  0.00000E+00  8.81737E-02  2.20606E-01  9.60774E-03  9.45310E-03
   695.00000  3.26657E-01  0.00000E+00  8.79438E-02  2.19715E-01  9.58106E-03  9.41665E-03
   696.00000  3.25479E-01  0.00000E+00  8.77147E-02  2.18829E-01  9.55448E-03  9.38038E-03
   697.00000  3.24306E-01  0.00000E+00  8.74864E-02  2.17948E-01  9.52801E-03  9.34429E-03
   698.00000  3.23140E-01  0.00000E+00  8.72589E-02  2.17071E-01  9.50163E-03  9.30837E-03
   699.00000  3.21979E-01  0.00000E+00  8.70322E-02  2.16199E-01  9.47536E-03  9.27263E-03
   700.00000  3.20824E-01  0.00000E+00  8.68063E-02  2.15331E-01  9.44919E-03  9.23707E-03
   701.00000  3.19674E-01  0.00000E+00  8.65812E-02  2.14468E-01  9.42312E-03  9.20168E-03
   702.00000  3.18530E-01  0.00000E+00  8.63569E-02  2.13610E-01  9.39716E-03  9.16646E-03
   703.00000  3.17392E-01  0.00000E+00  8.61333E-02  2.12756E-01  9.37129E-03  9.13142E-03
   704.00000  3.16259E-01  0.00000E+00  8.59106E-02  2.11906E-01  9.34552E-03  9.09654E-03
   705.00000  3.15132E-01  0.00000E+00  8.56887E-02  2.11061E-01  9.31985E-03  9.06184E-03
   706.00000  3.14010E-01  0.00000E+00  8.54675E-02  2.10220E-01  9.29428E-03  9.02730E-03
   707.00000  3.12893E-01  0.00000E+00  8.52471E-02  2.09384E-01  9.26881E-03  8.99294E-03
   708.00000  3.11782E-01  0.00000E+00  8.50275E-02  2.08552E-01  9.24343E-03  8.95874E-03
   709.00000  3.10676E-01  0.00000E+00  8.48087E-02  2.07724E-01  9.21816E-03  8.92470E-03
   710.00000  3.09576E-01  0.00000E+00  8.45907E-02  2.06901E-01  9.19298E-03  8.89084E-03
   711.00000  3.08480E-01  0.00000E+00  8.43734E-02  2.06082E-01  9.16789E-03  8.85713E-03
   712.00000  3.07390E-01  0.00000E+00  8.41569E-02  2.05267E-01  9.14290E-03  8.82359E-03
   713.00000  3.06306E-01  0.00000E+00  8.39412E-02  2.04456E-01  9.11801E-03  8.79022E-03
   714.00000  3.05226E-01  0.00000E+00  8.37263E-02  2.03650E-01  9.09321E-03  8.75700E-03
   715.00000  3.04152E-01  0.00000E+00  8.35121E-02  2.02847E-01  9.06851E-03  8.72395E-03
   716.00000  3.03082E-01  0.00000E+00  8.32986E-02  2.02049E-01  9.04390E-03  8.69105E-03
   717.00000  3.02018E-01  0.00000E+00  8.30860E-02  2.01255E-01  9.01938E-03  8.65832E-03
   718.00000  3.00959E-01  0.00000E+00  8.28741E-02  2.00464E-01  8.99496E-03  8.62574E-03
   719.00000  2.99905E-01  0.00000E+00  8.26629E-02  1.99678E-01  8.97063E-03  8.59333E-03
   720.00000  2.98856E-01  0.00000E+00  8.24525E-02  1.98896E-01  8.94639E-03  8.56106E-03
   721.00000  2.97812E-01  0.00000E+00  8.22428E-02  1.98118E-01  8.92225E-03  8.52896E-03
   722.00000  2.96772E-01  0.00000E+00  8.20339E-02  1.97343E-01  8.89819E-03  8.49701E-03
   723.00000  2.95738E-01  0.00000E+00  8.18258E-02  1.96573E-01  8.87423E-03  8.46521E-03
   724.00000  2.94709E-01  0.00000E+00  8.16184E-02  1.95806E-01  8.85036E-03  8.43357E-03
   725.00000  2.93684E-01  0.00000E+00  8.14117E-02  1.95044E-01  8.82658E-03  8.40208E-03
   726.00000  2.92664E-01  0.00000E+00  8.12058E-02  1.94285E-01  8.80289E-03  8.37075E-03
   727.00000  2.91649E-01  0.00000E+00  8.10006E-02  1.93530E-01  8.77929E-03  8.33956E-03
   728.00000  2.90639E-01  0.00000E+00  8.07961E-02  1.92779E-01  8.75577E-03  8.30852E-03
   729.00000  2.89633E-01  0.00000E+00  8.05924E-02  1.92031E-01  8.73235E-03  8.27764E-03
   730.00000  2.88632E-01  0.00000E+00  8.03893E-02  1.91287E-01  8.70901E-03  8.24690E-03
   731.00000  2.87636E-01  0.00000E+00  8.01871E-02  1.90547E-01  8.68577E-03  8.21631E-03
   732.00000  2.86645E-01  0.00000E+00  7.99855E-02  1.89811E-01  8.66261E-03  8.18586E-03
   733.00000  2.85658E-01  0.00000E+00  7.97847E-02  1.89078E-01  8.63953E-03  8.15557E-03
   734.00000  2.84675E-01  0.00000E+00  7.95846E-02  1.88349E-01  8.61655E-03  8.12541E-03
   735.00000  2.83698E-01  0.00000E+00  7.93852E-02  1.87623E-01  8.59365E-03  8.09540E-03
   736.00000  2.82724E-01  0.00000E+00  7.91865E-02  1.86902E-01  8.57083E-03  8.06554E-03
   737.00000  2.81756E-01  0.00000E+00  7.89885E-02  1.86183E-01  8.54810E-03  8.03581E-03
   738.00000  2.80791E-01  0.00000E+00  7.87912E-02  1.85468E-01  8.52546E-03  8.00623E-03
   739.00000  2.79831E-01  0.00000E+00  7.85947E-02  1.84757E-01  8.50290E-03  7.97679E-03
   740.00000  2.78876E-01  0.00000E+00  7.83988E-02  1.84049E-01  8.48043E-03  7.94749E-03
   741.00000  2.77925E-01  0.00000E+00  7.82037E-02  1.83345E-01  8.45804E-03  7.91833E-03
   742.00000  2.76978E-01  0.00000E+00  7.80092E-02  1.82644E-01  8.43573E-03  7.88931E-03
   743.00000  2.76036E-01  0.00000E+00  7.78155E-02  1.81946E-01  8.41351E-03  7.86042E-03
   744.00000  2.75098E-01  0.00000E+00  7.76224E-02  1.81252E-01  8.39137E-03  7.83167E-03
   745.00000  2.74164E-01  0.00000E+00  7.74300E-02  1.80562E-01  8.36931E-03  7.80306E-03
   746.00000  2.73235E-01  0.00000E+00  7.72383E-02  1.79874E-01  8.34734E-03  7.77458E-03
   747.00000  2.72309E-01  0.00000E+00  7.70473E-02  1.79190E-01  8.32544E-03  7.74624E-03
   748.00000  2.71388E-01  0.00000E+00  7.68570E-02  1.78510E-01  8.30363E-03  7.71803E-03
   749.00000  2.70472E-01  0.00000E+00  7.66673E-02  1.77832E-01  8.28190E-03  7.68996E-03
   750.00000  2.69559E-01  0.00000E+00  7.64784E-02  1.77158E-01  8.26025E-03  7.66201E-03
   751.00000  2.68650E-01  0.00000E+00  7.62901E-02  1.76487E-01  8.23868E-03  7.63420E-03
   752.00000  2.67746E-01  0.00000E+00  7.61025E-02  1.75820E-01  8.21720E-03  7.60652E-03
   753.00000  2.66846E-01  0.00000E+00  7.59155E-02  1.75155E-01  8.19579E-03  7.57896E-03
   754.00000  2.65949E-01  0.00000E+00  7.57292E-02  1.74494E-01  8.17446E-03  7.55154E-03
   755.00000  2.65057E-01  0.00000E+00  7.55436E-02  1.73836E-01  8.15321E-03  7.52425E-03
   756.00000  2.64169E-01  0.00000E+00  7.53586E-02  1.73181E-01  8.13203E-03  7.49708E-03
   757.00000  2.63285E-01  0.00000E+00  7.51743E-02  1.72529E-01  8.11094E-03  7.47004E-03
   758.00000  2.62404E-01  0.00000E+00  7.49906E-02  1.71881E-01  8.08992E-03  7.44312E-03
   759.00000  2.61528E-01  0.00000E+00  7.48076E-02  1.71235E-01  8.06898E-03  7.41633E-03
   760.00000  2.60656E-01  0.00000E+00  7.46253E-02  1.70593E-01  8.04812E-03  7.38966E-03
   761.00000  2.59787E-01  0.00000E+00  7.44435E-02  1.69953E-01  8.02734E-03  7.36312E-03
   762.00000  2.58923E-01  0.00000E+00  7.42625E-02  1.69317E-01  8.00663E-03  7.33670E-03
   763.00000  2.58062E-01  0.00000E+00  7.40820E-02  1.68684E-01  7.98600E-03  7.31041E-03
   764.00000  2.57205E-01  0.00000E+00  7.39022E-02  1.68053E-01  7.96544E-03  7.28423E-03
   765.00000  2.56352E-01  0.00000E+00  7.37230E-02  1.67426E-01  7.94496E-03  7.25818E-03
   766.00000  2.55503E-01  0.00000E+00  7.35445E-02  1.66802E-01  7.92456E-03  7.23224E-03
   767.00000  2.54657E-01  0.00000E+00  7.33666E-02  1.66180E-01  7.90423E-03  7.20642E-03
   768.00000  2.53816E-01  0.00000E+00  7.31893E-02  1.65562E-01  7.88397E-03  7.18073E-03
   769.00000  2.52978E-01  0.00000E+00  7.30126E-02  1.64946E-01  7.86379E-03  7.15515E-03
   770.00000  2.52143E-01  0.00000E+00  7.28366E-02  1.64333E-01  7.84368E-03  7.12968E-03
   771.00000  2.51313E-01  0.00000E+00  7.26612E-02  1.63724E-01  7.82365E-03  7.10433E-03
   772.00000  2.50486E-01  0.00000E+00  7.24863E-02  1.63117E-01  7.80368E-03  7.07910E-03
   773.00000  2.49663E-01  0.00000E+00  7.23121E-02  1.62513E-01  7.78379E-03  7.05399E-03
   774.00000  2.48843E-01  0.00000E+00  7.21385E-02  1.61912E-01  7.76398E-03  7.02898E-03
   775.00000  2.48027E-01  0.00000E+00  7.19655E-02  1.61313E-01  7.74423E-03  7.00409E-03
   776.00000  2.47214E-01  0.00000E+00  7.17931E-02  1.60718E-01  7.72456E-03  6.97931E-03
   777.00000  2.46406E-01  0.00000E+00  7.16213E-02  1.60125E-01  7.70496E-03  6.95465E-03
   778.00000  2.45600E-01  0.00000E+00  7.14501E-02  1.59535E-01  7.68543E-03  6.93009E-03
   779.00000  2.44798E-01  0.00000E+00  7.12795E-02  1.58947E-01  7.66597E-03  6.90565E-03
   780.00000  2.44000E-01  0.00000E+00  7.11094E-02  1.58363E-01  7.64658E-03  6.88131E-03
   781.00000  2.43205E-01  0.00000E+00  7.09400E-02  1.57781E-01  7.62726E-03  6.85709E-03
   782.00000  2.42414E-01  0.00000E+00  7.07711E-02  1.57202E-01  7.60801E-03  6.83297E-03
   783.00000  2.41626E-01  0.00000E+00  7.06028E-02  1.56626E-01  7.58883E-03  6.80896E-03
   784.00000  2.40842E-01  0.00000E+00  7.04351E-02  1.56052E-01  7.56972E-03  6.78506E-03
   785.00000  2.40061E-01  0.00000E+00  7.02680E-02  1.55481E-01  7.55067E-03  6.76126E-03
   786.00000  2.39283E-01  0.00000E+00  7.01014E-02  1.54912E-01  7.53170E-03  6.73757E-03
