# ---------------------------------------------------------------------
# XATOM HFS : electronic structure of atoms and more, v2.0.0-15-g9da229
#
# Job started at  :  8-Aug-2024  9:44:07
# ---------------------------------------------------------------------
# Atom: Xe
#   nuclear charge:   54
#   total electrons:  54
#   total charge:     +0
#   configuration: 1s2_2s2_2p6_3s2_3p6_4s2_3d10_4p6_5s2_4d10_5p6
#
# Computational method:
#   exchange functional: Slater (Latter tail correction)
#   correlation functional: none
#
# Grid for the spherical coordinate:
#   N =  200
#   L parameter =      1.0
#   Rmax(a.u.)  =     50.0
#   lmax  =    2
#
# SCF converged after   27 iterations
#   energy convergence  = -6.146E-08
#   density convergence =  3.973E-09
#
# Energies: 
# - zeroth-order energy (a.u.):
#   SUM of E_orb   =   -4472.41193205  [   -121700.52 eV ]
#   (SUM of E_kin) =    7308.74200814
#   (Effec. pot E) =  -11781.15394019
#
# - first-order energy (a.u.): with DFT formula
#   Kinetic E      =    7308.74200814
#   E Latter corr  =      -0.03186153
#   Nuc-Elec pot E =  -17282.26547899    One-Elec E =   -9973.55533238
#
#   Hartree E      =    2922.88469410
#   Exchange E     =    -258.46949090
#   Correlation E  =       0.00000000    Two-Elec E =    2664.41520319
#   ---------------------------------
#   Total Energy   =   -7309.14012918  [   -198891.81 eV ]
#
#                E(0)        E(1)
# |E_TOT|  -121700.52  -198891.81
#
# Orbital energies: 
#        n_occ        E(a.u.)          E(eV)         KE(eV)
#   1s       2 -1217.19256680  -33121.493607   38993.008829
#   2s       2  -186.02006187   -5061.863224    8265.453797
#   2p       6  -175.52262903   -4776.213554    8312.175218
#   3s       2   -38.47349348   -1046.916982    2485.806082
#   3p       6   -33.95615843    -923.994046    2434.793869
#   4s       2    -7.09343736    -193.022244     729.017371
#   3d      10   -25.47861929    -693.308478    2325.953860
#   4p       6    -5.46288645    -148.652698     669.482516
#   5s       2    -0.80112475     -21.799713     135.777391
#   4d      10    -2.62990439     -71.563337     532.563966
#   5p       6    -0.41921389     -11.407390      96.494356
#
#              1s        2s        2p        3s        3p        4s        3d        4p        5s        4d        5p
# |SCF| -33121.49  -5061.86  -4776.21  -1046.92   -923.99   -193.02   -693.31   -148.65    -21.80    -71.56    -11.41
#
# Plotting of radial bound states [ u(r) = r R(r) ] on nonuniform grids
r(a.u.)         1s         2s         2p         3s         3p         4s         3d         4p         5s         4d         5p
  4.152E-01  1.377E-07  4.560E-02  3.544E-02 -1.442E+00  1.363E+00  3.325E-01 -1.136E+00 -3.575E-01  1.783E-01  4.388E-01 -1.552E-01
  4.294E-01  6.902E-08  3.556E-02  2.776E-02 -1.348E+00  1.276E+00  4.467E-01 -1.063E+00 -4.590E-01  2.211E-01  5.124E-01 -1.881E-01
  4.440E-01  3.393E-08  2.751E-02  2.158E-02 -1.253E+00  1.188E+00  5.586E-01 -9.915E-01 -5.585E-01  2.617E-01  5.843E-01 -2.195E-01
  4.590E-01  1.636E-08  2.110E-02  1.664E-02 -1.158E+00  1.100E+00  6.670E-01 -9.210E-01 -6.550E-01  2.997E-01  6.541E-01 -2.490E-01
  4.744E-01  7.723E-09  1.604E-02  1.272E-02 -1.065E+00  1.014E+00  7.707E-01 -8.520E-01 -7.475E-01  3.343E-01  7.213E-01 -2.762E-01
  4.902E-01  3.571E-09  1.209E-02  9.643E-03 -9.733E-01  9.293E-01  8.686E-01 -7.850E-01 -8.353E-01  3.652E-01  7.854E-01 -3.007E-01
  5.064E-01  1.616E-09  9.029E-03  7.246E-03 -8.846E-01  8.475E-01  9.598E-01 -7.202E-01 -9.175E-01  3.917E-01  8.461E-01 -3.223E-01
  5.231E-01  7.153E-10  6.681E-03  5.397E-03 -7.995E-01  7.689E-01  1.043E+00 -6.581E-01 -9.935E-01  4.135E-01  9.028E-01 -3.406E-01
  5.403E-01  3.094E-10  4.896E-03  3.982E-03 -7.183E-01  6.939E-01  1.119E+00 -5.987E-01 -1.063E+00  4.302E-01  9.554E-01 -3.554E-01
  5.579E-01  1.307E-10  3.553E-03  2.911E-03 -6.417E-01  6.229E-01  1.185E+00 -5.422E-01 -1.124E+00  4.415E-01  1.003E+00 -3.663E-01
  5.760E-01  5.389E-11  2.552E-03  2.108E-03 -5.699E-01  5.562E-01  1.242E+00 -4.890E-01 -1.178E+00  4.471E-01  1.047E+00 -3.733E-01
  5.946E-01  2.167E-11  1.815E-03  1.511E-03 -5.032E-01  4.938E-01  1.289E+00 -4.389E-01 -1.224E+00  4.469E-01  1.085E+00 -3.762E-01
  6.137E-01  8.488E-12  1.277E-03  1.072E-03 -4.416E-01  4.360E-01  1.327E+00 -3.922E-01 -1.262E+00  4.407E-01  1.118E+00 -3.748E-01
  6.334E-01  3.239E-12  8.884E-04  7.522E-04 -3.851E-01  3.828E-01  1.354E+00 -3.487E-01 -1.291E+00  4.287E-01  1.145E+00 -3.691E-01
  6.536E-01  1.202E-12  6.112E-04  5.222E-04 -3.338E-01  3.342E-01  1.372E+00 -3.086E-01 -1.312E+00  4.107E-01  1.167E+00 -3.591E-01
  6.744E-01  4.346E-13  4.157E-04  3.586E-04 -2.876E-01  2.900E-01  1.380E+00 -2.717E-01 -1.324E+00  3.870E-01  1.184E+00 -3.449E-01
  6.958E-01  1.509E-13  2.793E-04  2.433E-04 -2.461E-01  2.502E-01  1.379E+00 -2.381E-01 -1.329E+00  3.578E-01  1.195E+00 -3.264E-01
  7.178E-01  5.090E-14  1.854E-04  1.632E-04 -2.092E-01  2.145E-01  1.368E+00 -2.075E-01 -1.325E+00  3.233E-01  1.201E+00 -3.040E-01
  7.404E-01  1.860E-14  1.215E-04  1.081E-04 -1.767E-01  1.827E-01  1.350E+00 -1.799E-01 -1.314E+00  2.838E-01  1.202E+00 -2.776E-01
  7.637E-01  9.348E-15  7.860E-05  7.071E-05 -1.482E-01  1.547E-01  1.323E+00 -1.551E-01 -1.296E+00  2.398E-01  1.197E+00 -2.475E-01
  7.876E-01  2.841E-15  5.016E-05  4.565E-05 -1.234E-01  1.301E-01  1.290E+00 -1.330E-01 -1.271E+00  1.916E-01  1.188E+00 -2.141E-01
  8.123E-01  1.208E-15  3.156E-05  2.907E-05 -1.020E-01  1.086E-01  1.250E+00 -1.134E-01 -1.240E+00  1.398E-01  1.174E+00 -1.774E-01
  8.377E-01  2.577E-16  1.958E-05  1.826E-05 -8.376E-02  9.013E-02  1.205E+00 -9.608E-02 -1.204E+00  8.489E-02  1.155E+00 -1.379E-01
  8.638E-01  1.770E-15  1.196E-05  1.130E-05 -6.823E-02  7.425E-02  1.155E+00 -8.094E-02 -1.163E+00  2.737E-02  1.133E+00 -9.581E-02
  8.907E-01  1.668E-15  7.200E-06  6.892E-06 -5.515E-02  6.072E-02  1.101E+00 -6.776E-02 -1.118E+00 -3.216E-02  1.106E+00 -5.157E-02
  9.184E-01  2.328E-15  4.264E-06  4.139E-06 -4.423E-02  4.928E-02  1.043E+00 -5.636E-02 -1.069E+00 -9.313E-02  1.076E+00 -5.511E-03
  9.469E-01  1.034E-15  2.484E-06  2.446E-06 -3.518E-02  3.970E-02  9.836E-01 -4.657E-02 -1.017E+00 -1.549E-01  1.043E+00  4.199E-02
  9.764E-01  1.854E-15  1.422E-06  1.422E-06 -2.774E-02  3.172E-02  9.224E-01 -3.822E-02 -9.635E-01 -2.170E-01  1.007E+00  9.055E-02
  1.007E+00  4.184E-16  8.001E-07  8.121E-07 -2.169E-02  2.514E-02  8.603E-01 -3.115E-02 -9.079E-01 -2.787E-01  9.689E-01  1.398E-01
  1.038E+00  1.796E-15  4.420E-07  4.558E-07 -1.681E-02  1.976E-02  7.980E-01 -2.520E-02 -8.514E-01 -3.396E-01  9.286E-01  1.893E-01
  1.070E+00 -1.224E-16  2.395E-07  2.511E-07 -1.290E-02  1.540E-02  7.362E-01 -2.024E-02 -7.945E-01 -3.989E-01  8.867E-01  2.386E-01
  1.103E+00  5.753E-16  1.273E-07  1.357E-07 -9.812E-03  1.189E-02  6.754E-01 -1.613E-02 -7.376E-01 -4.563E-01  8.435E-01  2.875E-01
  1.138E+00 -2.264E-15  6.625E-08  7.193E-08 -7.388E-03  9.100E-03  6.162E-01 -1.275E-02 -6.815E-01 -5.112E-01  7.994E-01  3.355E-01
  1.173E+00  1.724E-15  3.376E-08  3.734E-08 -5.506E-03  6.896E-03  5.591E-01 -9.999E-03 -6.264E-01 -5.632E-01  7.548E-01  3.823E-01
  1.209E+00 -3.901E-16  1.683E-08  1.897E-08 -4.061E-03  5.175E-03  5.043E-01 -7.774E-03 -5.728E-01 -6.119E-01  7.099E-01  4.276E-01
  1.247E+00  1.280E-15  8.199E-09  9.425E-09 -2.962E-03  3.844E-03  4.522E-01 -5.991E-03 -5.210E-01 -6.568E-01  6.651E-01  4.709E-01
  1.286E+00 -2.208E-15  3.900E-09  4.576E-09 -2.137E-03  2.825E-03  4.032E-01 -4.574E-03 -4.715E-01 -6.978E-01  6.208E-01  5.121E-01
  1.326E+00  4.555E-16  1.810E-09  2.168E-09 -1.523E-03  2.053E-03  3.572E-01 -3.460E-03 -4.243E-01 -7.343E-01  5.771E-01  5.509E-01
  1.368E+00 -1.170E-15  8.183E-10  1.002E-09 -1.073E-03  1.476E-03  3.146E-01 -2.591E-03 -3.798E-01 -7.664E-01  5.343E-01  5.869E-01
  1.410E+00 -1.857E-16  3.602E-10  4.513E-10 -7.460E-04  1.048E-03  2.753E-01 -1.921E-03 -3.380E-01 -7.936E-01  4.927E-01  6.201E-01
  1.455E+00 -1.067E-15  1.542E-10  1.977E-10 -5.120E-04  7.350E-04  2.393E-01 -1.409E-03 -2.991E-01 -8.160E-01  4.524E-01  6.501E-01
  1.500E+00 -8.908E-16  6.409E-11  8.423E-11 -3.467E-04  5.090E-04  2.067E-01 -1.022E-03 -2.631E-01 -8.335E-01  4.136E-01  6.768E-01
  1.548E+00 -1.703E-15  2.584E-11  3.483E-11 -2.314E-04  3.478E-04  1.772E-01 -7.330E-04 -2.300E-01 -8.459E-01  3.765E-01  7.001E-01
  1.597E+00  2.552E-16  1.010E-11  1.397E-11 -1.522E-04  2.344E-04  1.509E-01 -5.194E-04 -1.998E-01 -8.534E-01  3.412E-01  7.198E-01
  1.648E+00 -2.042E-15  3.815E-12  5.419E-12 -9.856E-05  1.557E-04  1.276E-01 -3.634E-04 -1.724E-01 -8.560E-01  3.077E-01  7.358E-01
  1.700E+00  5.706E-16  1.390E-12  2.036E-12 -6.282E-05  1.019E-04  1.070E-01 -2.510E-04 -1.478E-01 -8.537E-01  2.762E-01  7.482E-01
  1.754E+00 -7.255E-16  4.872E-13  7.315E-13 -3.937E-05  6.563E-05  8.907E-02 -1.711E-04 -1.259E-01 -8.468E-01  2.467E-01  7.568E-01
  1.811E+00  3.116E-16  1.647E-13  2.580E-13 -2.425E-05  4.158E-05  7.353E-02 -1.149E-04 -1.064E-01 -8.354E-01  2.192E-01  7.618E-01
  1.869E+00 -5.081E-16  5.504E-14  8.200E-14 -1.466E-05  2.590E-05  6.019E-02 -7.607E-05 -8.923E-02 -8.198E-01  1.937E-01  7.630E-01
  1.930E+00  1.748E-15  1.627E-14  2.848E-14 -8.699E-06  1.584E-05  4.884E-02 -4.958E-05 -7.428E-02 -8.003E-01  1.703E-01  7.606E-01
  1.992E+00 -1.060E-15  2.977E-15  4.178E-15 -5.059E-06  9.513E-06  3.926E-02 -3.179E-05 -6.132E-02 -7.771E-01  1.488E-01  7.548E-01
  2.057E+00  1.784E-15  6.438E-16  4.947E-15 -2.881E-06  5.601E-06  3.127E-02 -2.004E-05 -5.021E-02 -7.507E-01  1.293E-01  7.455E-01
  2.125E+00 -1.186E-15  3.833E-15  3.347E-15 -1.605E-06  3.230E-06  2.465E-02 -1.241E-05 -4.074E-02 -7.214E-01  1.116E-01  7.331E-01
  2.195E+00  9.479E-16  3.032E-15  6.517E-15 -8.740E-07  1.823E-06  1.923E-02 -7.546E-06 -3.276E-02 -6.895E-01  9.570E-02  7.176E-01
  2.268E+00 -4.796E-16  5.752E-16  3.534E-15 -4.646E-07  1.006E-06  1.485E-02 -4.498E-06 -2.609E-02 -6.556E-01  8.153E-02  6.993E-01
  2.344E+00 -4.304E-17  6.113E-16  3.932E-15 -2.408E-07  5.422E-07  1.133E-02 -2.627E-06 -2.058E-02 -6.199E-01  6.897E-02  6.784E-01
  2.422E+00 -7.997E-16  2.673E-15  2.185E-15 -1.216E-07  2.850E-07  8.543E-03 -1.502E-06 -1.606E-02 -5.830E-01  5.791E-02  6.552E-01
  2.504E+00 -4.201E-18  2.650E-15  2.333E-15 -5.968E-08  1.460E-07  6.363E-03 -8.392E-07 -1.239E-02 -5.452E-01  4.826E-02  6.299E-01
  2.589E+00 -2.818E-16 -8.124E-16 -7.189E-16 -2.845E-08  7.272E-08  4.678E-03 -4.580E-07 -9.456E-03 -5.070E-01  3.989E-02  6.029E-01
  2.678E+00  2.337E-16 -4.557E-15 -5.842E-16 -1.315E-08  3.520E-08  3.393E-03 -2.437E-07 -7.129E-03 -4.686E-01  3.270E-02  5.744E-01
  2.770E+00 -6.850E-16 -2.085E-15 -3.928E-15 -5.888E-09  1.653E-08  2.425E-03 -1.264E-07 -5.307E-03 -4.307E-01  2.656E-02  5.447E-01
  2.866E+00 -1.543E-16 -1.605E-15 -1.420E-15 -2.547E-09  7.517E-09  1.708E-03 -6.371E-08 -3.899E-03 -3.933E-01  2.138E-02  5.142E-01
  2.966E+00  1.973E-16 -1.556E-15  5.492E-15 -1.063E-09  3.305E-09  1.184E-03 -3.120E-08 -2.825E-03 -3.570E-01  1.705E-02  4.831E-01
  3.071E+00  7.319E-16  5.037E-15  7.621E-15 -4.272E-10  1.402E-09  8.070E-04 -1.482E-08 -2.017E-03 -3.220E-01  1.345E-02  4.517E-01
  3.180E+00  6.313E-16  7.828E-15  7.156E-15 -1.650E-10  5.731E-10  5.406E-04 -6.812E-09 -1.418E-03 -2.885E-01  1.050E-02  4.205E-01
  3.293E+00  2.616E-16  2.003E-15  5.336E-15 -6.109E-11  2.251E-10  3.555E-04 -3.026E-09 -9.810E-04 -2.568E-01  8.108E-03  3.896E-01
  3.412E+00 -4.784E-16  3.277E-16  2.170E-15 -2.164E-11  8.481E-11  2.293E-04 -1.296E-09 -6.673E-04 -2.271E-01  6.188E-03  3.593E-01
  3.536E+00  2.385E-16  4.568E-15  1.254E-14 -7.320E-12  3.057E-11  1.450E-04 -5.347E-10 -4.460E-04 -1.995E-01  4.667E-03  3.299E-01
  3.666E+00 -2.291E-16 -1.141E-15 -1.964E-15 -2.347E-12  1.052E-11  8.975E-05 -2.118E-10 -2.926E-04 -1.740E-01  3.476E-03  3.016E-01
  3.802E+00  1.392E-15 -1.009E-14 -2.737E-15 -7.167E-13  3.444E-12  5.432E-05 -8.040E-11 -1.883E-04 -1.507E-01  2.555E-03  2.744E-01
  3.944E+00 -1.482E-15 -5.886E-15 -7.885E-15 -2.007E-13  1.069E-12  3.210E-05 -2.916E-11 -1.186E-04 -1.295E-01  1.851E-03  2.483E-01
  4.093E+00 -8.445E-17 -1.788E-15 -2.621E-15 -5.192E-14  3.095E-13  1.849E-05 -1.007E-11 -7.311E-05 -1.104E-01  1.322E-03  2.234E-01
  4.249E+00 -1.731E-16  3.771E-15 -4.067E-15 -6.718E-15  8.235E-14  1.037E-05 -3.296E-12 -4.402E-05 -9.325E-02  9.285E-04  1.999E-01
  4.413E+00 -1.165E-15 -6.658E-16 -8.852E-15 -2.204E-14  2.605E-14  5.656E-06 -1.036E-12 -2.585E-05 -7.806E-02  6.413E-04  1.777E-01
  4.585E+00  3.807E-16  1.092E-16 -3.085E-15 -2.915E-15  2.433E-14  2.991E-06 -2.941E-13 -1.478E-05 -6.470E-02  4.351E-04  1.569E-01
  4.765E+00 -5.372E-16  4.166E-15 -6.863E-15  1.946E-14  1.550E-14  1.532E-06 -7.543E-14 -8.219E-06 -5.306E-02  2.895E-04  1.376E-01
  4.954E+00  9.932E-16  5.683E-15  5.472E-15  1.859E-14  2.328E-15  7.582E-07 -3.655E-14 -4.435E-06 -4.303E-02  1.887E-04  1.197E-01
  5.154E+00  4.395E-16  9.366E-16 -1.434E-14 -5.008E-15 -8.548E-16  3.618E-07 -3.436E-14 -2.318E-06 -3.448E-02  1.204E-04  1.033E-01
  5.363E+00 -2.468E-16 -3.058E-15 -2.076E-14 -8.570E-15  2.094E-14  1.660E-07  4.826E-15 -1.171E-06 -2.728E-02  7.502E-05  8.837E-02
  5.584E+00  8.401E-16 -1.208E-15 -1.286E-14 -2.279E-14  3.871E-14  7.309E-08  2.794E-14 -5.702E-07 -2.129E-02  4.560E-05  7.489E-02
  5.816E+00 -1.328E-16 -1.750E-14 -1.490E-14 -6.376E-14 -1.516E-14  3.079E-08  2.114E-14 -2.672E-07 -1.638E-02  2.699E-05  6.282E-02
  6.061E+00 -1.552E-15 -1.548E-15  2.286E-15 -2.760E-14 -3.905E-15  1.236E-08  2.763E-14 -1.201E-07 -1.240E-02  1.553E-05  5.213E-02
  6.320E+00 -2.732E-15  2.484E-15 -6.389E-16  7.582E-16  1.103E-15  4.726E-09  2.827E-15 -5.165E-08 -9.238E-03  8.664E-06  4.276E-02
  6.593E+00 -4.479E-16  1.277E-15  1.633E-14  1.865E-14 -4.547E-14  1.706E-09 -5.680E-14 -2.117E-08 -6.759E-03  4.679E-06  3.465E-02
  6.881E+00  3.852E-15 -6.168E-17 -5.971E-16  4.073E-14 -1.101E-14  5.857E-10 -7.014E-14 -8.264E-09 -4.852E-03  2.441E-06  2.770E-02
  7.186E+00 -3.831E-16 -1.146E-14  5.462E-15 -6.576E-15  1.602E-14  1.851E-10 -1.093E-14 -3.042E-09 -3.412E-03  1.226E-06  2.183E-02
  7.508E+00 -1.123E-15 -1.468E-14 -1.242E-16  1.006E-14 -1.732E-14  5.799E-11 -2.413E-14 -1.068E-09 -2.348E-03  5.920E-07  1.694E-02
  7.850E+00  8.387E-16  1.083E-14  8.496E-15  5.505E-14 -5.083E-14  1.394E-11  2.553E-14 -3.422E-10 -1.578E-03  2.737E-07  1.293E-02
  8.212E+00  2.410E-15  1.647E-15  3.820E-14 -3.094E-14 -8.697E-14  5.690E-12  1.866E-14 -1.111E-10 -1.034E-03  1.209E-07  9.693E-03
  8.595E+00 -2.015E-16 -6.425E-16  2.348E-14 -2.842E-14 -3.073E-14 -3.611E-13  1.321E-14 -2.580E-11 -6.592E-04  5.071E-08  7.130E-03
  9.002E+00  3.954E-15 -8.966E-15 -5.048E-16  4.385E-14  5.186E-15  1.576E-12  4.729E-14 -1.212E-11 -4.082E-04  2.026E-08  5.137E-03
  9.435E+00  1.258E-15  1.041E-14 -1.214E-14  2.710E-15  6.892E-14 -1.212E-12  1.425E-14  1.741E-12 -2.449E-04  7.562E-09  3.620E-03
  9.895E+00 -1.274E-15  1.399E-14  1.858E-14  5.061E-14 -1.463E-14  1.185E-12 -8.959E-14 -3.982E-12 -1.421E-04  2.724E-09  2.490E-03
  1.038E+01  1.370E-15  7.878E-15  2.470E-15  4.031E-14 -1.330E-14 -9.647E-13  4.834E-14  3.093E-12 -7.949E-05  8.545E-10  1.670E-03
  1.090E+01  1.805E-15 -3.292E-17  7.125E-15 -7.849E-14  1.791E-14  9.822E-13  8.366E-15 -2.930E-12 -4.276E-05  3.063E-10  1.089E-03
  1.146E+01  5.249E-16 -2.627E-15 -2.058E-16 -3.080E-14 -4.569E-15 -8.123E-13  3.929E-14  2.890E-12 -2.205E-05  4.785E-11  6.889E-04
  1.205E+01  4.749E-15  1.738E-14 -1.609E-14  5.939E-14  2.159E-14  1.058E-12 -4.938E-14 -2.474E-12 -1.087E-05  4.908E-11  4.221E-04
  1.268E+01  1.057E-16 -1.971E-14 -1.134E-14 -2.710E-14 -1.000E-15 -8.611E-13  1.949E-14  2.387E-12 -5.101E-06 -2.172E-11  2.497E-04
  1.335E+01 -2.554E-15  6.189E-15 -2.733E-14 -4.799E-14 -5.851E-15  4.517E-13  9.710E-14 -2.288E-12 -2.273E-06  2.602E-11  1.424E-04
  1.406E+01 -2.977E-15  1.301E-15  2.558E-14  2.345E-14  2.395E-14 -6.196E-13  1.353E-15  1.824E-12 -9.557E-07 -2.265E-11  7.794E-05
  1.483E+01 -2.439E-15  6.121E-15 -2.059E-14 -6.340E-15  6.134E-14  4.283E-13 -1.363E-14 -1.668E-12 -3.802E-07  2.161E-11  4.087E-05
  1.564E+01 -1.663E-16 -1.765E-15 -1.193E-14  2.827E-14 -2.544E-14 -6.502E-13  3.094E-14  1.637E-12 -1.400E-07 -1.954E-11  2.046E-05
  1.651E+01  4.627E-15  1.098E-14 -1.152E-14 -1.669E-14  2.298E-14  4.889E-13  1.461E-14 -1.460E-12 -4.972E-08  1.893E-11  9.750E-06
  1.744E+01  5.043E-15 -1.678E-14  6.081E-16 -1.106E-13 -1.170E-13 -6.284E-13  1.939E-14  1.125E-12 -1.491E-08 -1.712E-11  4.404E-06
  1.843E+01 -7.605E-16  4.832E-15  3.380E-14 -2.316E-15 -9.489E-15  3.640E-13 -1.480E-14 -1.203E-12 -5.465E-09  1.546E-11  1.884E-06
  1.949E+01  7.333E-15  1.387E-14 -7.006E-15 -3.085E-14  5.557E-14 -3.311E-13 -1.700E-14  1.370E-12 -5.527E-10 -1.423E-11  7.564E-07
  2.062E+01 -6.268E-15  8.580E-15 -3.214E-15 -7.117E-14  5.334E-14  3.307E-13  5.097E-14 -6.467E-13 -1.012E-09  1.297E-11  2.877E-07
  2.181E+01 -2.412E-16  2.467E-14  3.177E-14  5.001E-14  3.381E-14  8.532E-16  3.302E-14  4.697E-13  5.692E-10 -1.143E-11  1.003E-07
  2.309E+01  2.160E-15  4.714E-14 -3.851E-14  8.027E-14 -9.118E-14  2.441E-13 -1.174E-14 -4.375E-13 -6.144E-10  1.148E-11  3.462E-08
  2.444E+01  1.076E-14 -1.045E-14 -2.033E-15 -9.800E-14  2.198E-14 -2.322E-13  2.667E-13  3.959E-13  5.537E-10 -9.303E-12  9.352E-09
  2.586E+01  7.093E-16 -1.964E-14 -6.573E-15 -2.859E-14  1.722E-14 -3.167E-13 -2.713E-14 -5.164E-13 -5.155E-10  8.535E-12  3.910E-09
  2.737E+01 -5.414E-15  3.326E-14 -2.591E-15  3.754E-14 -6.023E-14  1.853E-14  1.195E-13  8.528E-13  4.750E-10 -8.113E-12 -7.361E-11
  2.895E+01  1.991E-14 -2.325E-15  1.703E-14 -1.106E-14  2.647E-15  3.104E-13  6.522E-14 -5.593E-13 -4.336E-10  6.916E-12  1.007E-09
  3.059E+01 -1.392E-14  1.523E-14  9.293E-15 -9.529E-15  6.182E-14 -2.106E-13  5.091E-14  5.670E-13  3.970E-10 -6.476E-12 -6.972E-10
  3.230E+01 -1.202E-14 -6.418E-15 -3.216E-15  1.072E-14  9.826E-14  2.163E-13 -2.129E-13  2.296E-14 -3.605E-10  5.955E-12  6.946E-10
  3.407E+01  2.210E-14 -1.317E-14 -3.979E-14  3.412E-14  9.737E-14 -2.534E-13  3.388E-14  4.100E-13  3.273E-10 -4.095E-12 -6.204E-10
  3.587E+01 -2.092E-15  5.244E-14 -1.138E-14  2.467E-13  1.560E-13  6.246E-13 -1.826E-13  2.996E-14 -2.946E-10  4.192E-12  5.669E-10
  3.769E+01 -1.195E-14  5.915E-14 -7.854E-14 -1.389E-13  1.765E-13 -5.773E-13  2.443E-13  9.055E-13  2.653E-10 -2.989E-12 -5.069E-10
  3.950E+01 -2.807E-14 -2.048E-14 -4.148E-14  3.821E-14 -5.359E-16  1.557E-13  1.982E-13 -4.900E-14 -2.382E-10  3.654E-12  4.544E-10
  4.128E+01 -1.493E-15 -1.604E-14  1.196E-14 -2.036E-13 -5.368E-14 -2.556E-13  1.368E-13 -1.955E-13  2.114E-10 -3.356E-12 -4.016E-10
  4.299E+01 -3.466E-14  2.287E-14  4.657E-14  2.008E-13 -1.489E-13  3.390E-13  3.000E-14 -2.041E-13 -1.861E-10  3.162E-12  3.479E-10
  4.460E+01 -2.427E-14  1.157E-14  4.595E-14  1.303E-13 -6.143E-14  7.741E-14 -6.160E-13  4.355E-14  1.624E-10 -4.038E-12 -2.973E-10
  4.607E+01 -1.378E-14  7.018E-14 -4.019E-15  9.092E-14  1.122E-13  7.785E-14 -1.228E-13 -2.235E-13 -1.364E-10  1.937E-12  2.435E-10
  4.736E+01 -4.705E-14  1.158E-13 -3.560E-14  2.104E-13 -2.567E-14  4.161E-13  7.988E-14  2.214E-13  1.116E-10 -2.033E-12 -1.905E-10
  4.843E+01  8.419E-15  4.662E-14  1.160E-13 -1.105E-14 -2.500E-13  1.548E-13 -2.588E-14 -6.988E-13 -8.154E-11  1.891E-12  1.350E-10
  4.924E+01  4.261E-15  3.322E-15  2.472E-14 -1.240E-14 -5.095E-14 -3.546E-14 -7.377E-15 -9.320E-14  5.257E-11 -1.214E-12 -8.336E-11
  4.977E+01 -1.551E-16 -8.634E-17 -2.915E-16 -6.417E-16 -7.923E-16  2.494E-14 -6.422E-16 -1.021E-13 -2.282E-11  7.049E-13  3.457E-11


#
# Current date/time  :  8-Aug-2024  9:44:08
# elapsed real time  :  0.83 seconds on max-wne003.desy.de
# Job time(CPU_time) :  2.83 seconds on max-wne003.desy.de
