# ---------------------------------------------------------------------
# XATOM HFS : electronic structure of atoms and more, v2.0.0-15-g9da229
#
# Job started at  :  8-Aug-2024 17:34:36
# ---------------------------------------------------------------------
# Atom: Ar
#   nuclear charge:   18
#   total electrons:  18
#   total charge:     +0
#   configuration: 1s2_2s2_2p6_3s2_3p6
#
# Computational method:
#   exchange functional: Slater (Latter tail correction)
#   correlation functional: none
#
# Grid for the spherical coordinate:
#   N =  200
#   L parameter =      1.0
#   Rmax(a.u.)  =     50.0
#   lmax  =    1
#
# SCF converged after   24 iterations
#   energy convergence  = -6.005E-08
#   density convergence =  1.824E-08
#
# Energies: 
# - zeroth-order energy (a.u.):
#   SUM of E_orb   =    -315.32894667  [     -8580.54 eV ]
#   (SUM of E_kin) =     538.31112886
#   (Effec. pot E) =    -853.64007553
#
# - first-order energy (a.u.): with DFT formula
#   Kinetic E      =     538.31112886
#   E Latter corr  =      -0.04560505
#   Nuc-Elec pot E =   -1271.74584183    One-Elec E =    -733.48031802
#
#   Hartree E      =     237.44887030
#   Exchange E     =     -42.55977694
#   Correlation E  =       0.00000000    Two-Elec E =     194.88909336
#   ---------------------------------
#   Total Energy   =    -538.59122466  [    -14655.81 eV ]
#
#                E(0)        E(1)
# |E_TOT|    -8580.54   -14655.81
#
# Orbital energies: 
#        n_occ        E(a.u.)          E(eV)         KE(eV)
#   1s       2  -116.26634367   -3163.768054    4220.775799
#   2s       2   -11.43275460    -311.101069     691.023908
#   2p       6    -9.10418205    -247.737388     673.728820
#   3s       2    -1.05375271     -28.674069     118.403503
#   3p       6    -0.53302540     -14.504359      90.901862
#
#              1s        2s        2p        3s        3p
# |SCF|  -3163.77   -311.10   -247.74    -28.67    -14.50
#
# Radial wavefunction information (a.u.): (r_m: r_max where |u(r)| >  1.0E-08)
#              <r>       <r^2>         r_m   norm. err
#   1s       0.086       0.010       1.445     3.9E-06
#   2s       0.411       0.200       4.630     2.6E-07
#   2p       0.370       0.169       5.040    -3.4E-08
#   3s       1.372       2.191      15.190    -4.9E-08
#   3p       1.592       3.063      21.155    -6.1E-08
#
# Uniform grid parameters for continuum states:
#   N_uniform             =    4362
#   continuum_rmax(a.u.)  =      21.814 (internally determined)
#   dr(a.u.)              =   5.00E-03
#   threshold to determine r_m =   1.00E-08
#   continuum_rmax is just right next to r_m in radial grid.
#
# Photoabsorption cross section (in Mb):
P.E.(eV)        Total          1s           2s           2p           3s           3p 
   135.00000  9.49712E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.09936E-01  7.39776E-01
   136.00000  9.40850E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.07950E-01  7.32900E-01
   137.00000  9.32078E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.05992E-01  7.26087E-01
   138.00000  9.23397E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.04060E-01  7.19336E-01
   139.00000  9.14804E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.02155E-01  7.12649E-01
   140.00000  9.06300E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.00276E-01  7.06024E-01
   141.00000  8.97884E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.98423E-01  6.99461E-01
   142.00000  8.89555E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.96594E-01  6.92961E-01
   143.00000  8.81312E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.94790E-01  6.86522E-01
   144.00000  8.73155E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.93011E-01  6.80145E-01
   145.00000  8.65083E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.91255E-01  6.73829E-01
   146.00000  8.57095E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.89522E-01  6.67573E-01
   147.00000  8.49190E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.87812E-01  6.61378E-01
   148.00000  8.41367E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.86124E-01  6.55243E-01
   149.00000  8.33625E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.84458E-01  6.49167E-01
   150.00000  8.25965E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.82814E-01  6.43151E-01
   151.00000  8.18383E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.81191E-01  6.37193E-01
   152.00000  8.10881E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.79588E-01  6.31293E-01
   153.00000  8.03457E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.78006E-01  6.25451E-01
   154.00000  7.96110E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.76444E-01  6.19666E-01
   155.00000  7.88840E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.74902E-01  6.13938E-01
   156.00000  7.81645E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.73379E-01  6.08266E-01
   157.00000  7.74525E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.71875E-01  6.02650E-01
   158.00000  7.67479E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.70389E-01  5.97090E-01
   159.00000  7.60506E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.68922E-01  5.91584E-01
   160.00000  7.53606E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.67472E-01  5.86133E-01
   161.00000  7.46777E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.66041E-01  5.80736E-01
   162.00000  7.40019E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.64626E-01  5.75393E-01
   163.00000  7.33332E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.63228E-01  5.70103E-01
   164.00000  7.26714E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.61848E-01  5.64866E-01
   165.00000  7.20164E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.60483E-01  5.59681E-01
   166.00000  7.13683E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.59135E-01  5.54548E-01
   167.00000  7.07269E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.57802E-01  5.49466E-01
   168.00000  7.00921E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.56486E-01  5.44436E-01
   169.00000  6.94640E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.55184E-01  5.39455E-01
   170.00000  6.88423E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.53898E-01  5.34526E-01
   171.00000  6.82272E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.52626E-01  5.29646E-01
   172.00000  6.76184E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.51369E-01  5.24815E-01
   173.00000  6.70160E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.50126E-01  5.20033E-01
   174.00000  6.64198E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.48898E-01  5.15300E-01
   175.00000  6.58298E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.47683E-01  5.10615E-01
   176.00000  6.52460E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.46482E-01  5.05978E-01
   177.00000  6.46683E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.45295E-01  5.01388E-01
   178.00000  6.40966E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.44121E-01  4.96845E-01
   179.00000  6.35309E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.42960E-01  4.92349E-01
   180.00000  6.29711E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.41812E-01  4.87899E-01
   181.00000  6.24172E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.40677E-01  4.83495E-01
   182.00000  6.18690E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.39554E-01  4.79137E-01
   183.00000  6.13267E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.38443E-01  4.74823E-01
   184.00000  6.07900E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.37345E-01  4.70555E-01
   185.00000  6.02589E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.36259E-01  4.66331E-01
   186.00000  5.97334E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.35184E-01  4.62150E-01
   187.00000  5.92135E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.34121E-01  4.58014E-01
   188.00000  5.86991E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.33070E-01  4.53921E-01
   189.00000  5.81901E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.32030E-01  4.49871E-01
   190.00000  5.76864E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.31001E-01  4.45863E-01
   191.00000  5.71881E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.29984E-01  4.41898E-01
   192.00000  5.66951E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.28977E-01  4.37974E-01
   193.00000  5.62073E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.27981E-01  4.34092E-01
   194.00000  5.57247E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.26995E-01  4.30252E-01
   195.00000  5.52472E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.26021E-01  4.26452E-01
   196.00000  5.47748E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.25056E-01  4.22692E-01
   197.00000  5.43075E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.24102E-01  4.18973E-01
   198.00000  5.38451E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.23158E-01  4.15293E-01
   199.00000  5.33877E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.22223E-01  4.11653E-01
   200.00000  5.29351E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.21299E-01  4.08052E-01
   201.00000  5.24874E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.20384E-01  4.04490E-01
   202.00000  5.20445E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.19479E-01  4.00965E-01
   203.00000  5.16063E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.18584E-01  3.97479E-01
   204.00000  5.11728E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.17698E-01  3.94031E-01
   205.00000  5.07440E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.16821E-01  3.90619E-01
   206.00000  5.03198E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.15953E-01  3.87245E-01
   207.00000  4.99002E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.15095E-01  3.83907E-01
   208.00000  4.94850E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.14245E-01  3.80605E-01
   209.00000  4.90744E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.13405E-01  3.77339E-01
   210.00000  4.86681E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.12573E-01  3.74109E-01
   211.00000  4.82662E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.11749E-01  3.70913E-01
   212.00000  4.78687E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.10934E-01  3.67753E-01
   213.00000  4.74755E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.10128E-01  3.64627E-01
   214.00000  4.70864E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.09330E-01  3.61534E-01
   215.00000  4.67016E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.08540E-01  3.58476E-01
   216.00000  4.63210E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.07759E-01  3.55451E-01
   217.00000  4.59444E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.06985E-01  3.52459E-01
   218.00000  4.55719E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.06220E-01  3.49499E-01
   219.00000  4.52034E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.05462E-01  3.46572E-01
   220.00000  4.48389E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.04712E-01  3.43677E-01
   221.00000  4.44783E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.03970E-01  3.40814E-01
   222.00000  4.41216E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.03235E-01  3.37981E-01
   223.00000  4.37688E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.02508E-01  3.35180E-01
   224.00000  4.34198E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.01789E-01  3.32409E-01
   225.00000  4.30745E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.01077E-01  3.29668E-01
   226.00000  4.27329E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.00372E-01  3.26957E-01
   227.00000  4.23950E-01  0.00000E+00  0.00000E+00  0.00000E+00  9.96739E-02  3.24276E-01
   228.00000  4.20607E-01  0.00000E+00  0.00000E+00  0.00000E+00  9.89833E-02  3.21624E-01
   229.00000  4.17300E-01  0.00000E+00  0.00000E+00  0.00000E+00  9.82998E-02  3.19000E-01
   230.00000  4.14029E-01  0.00000E+00  0.00000E+00  0.00000E+00  9.76232E-02  3.16406E-01
   231.00000  4.10792E-01  0.00000E+00  0.00000E+00  0.00000E+00  9.69534E-02  3.13839E-01
   232.00000  4.07590E-01  0.00000E+00  0.00000E+00  0.00000E+00  9.62905E-02  3.11300E-01
   233.00000  4.04423E-01  0.00000E+00  0.00000E+00  0.00000E+00  9.56343E-02  3.08788E-01
   234.00000  4.01289E-01  0.00000E+00  0.00000E+00  0.00000E+00  9.49847E-02  3.06304E-01
   235.00000  3.98188E-01  0.00000E+00  0.00000E+00  0.00000E+00  9.43417E-02  3.03847E-01
   236.00000  3.95121E-01  0.00000E+00  0.00000E+00  0.00000E+00  9.37052E-02  3.01416E-01
   237.00000  3.92086E-01  0.00000E+00  0.00000E+00  0.00000E+00  9.30751E-02  2.99011E-01
   238.00000  3.89083E-01  0.00000E+00  0.00000E+00  0.00000E+00  9.24514E-02  2.96632E-01
   239.00000  3.86112E-01  0.00000E+00  0.00000E+00  0.00000E+00  9.18339E-02  2.94278E-01
   240.00000  3.83173E-01  0.00000E+00  0.00000E+00  0.00000E+00  9.12226E-02  2.91950E-01
   241.00000  3.80264E-01  0.00000E+00  0.00000E+00  0.00000E+00  9.06174E-02  2.89647E-01
   242.00000  3.77386E-01  0.00000E+00  0.00000E+00  0.00000E+00  9.00183E-02  2.87368E-01
   243.00000  3.74538E-01  0.00000E+00  0.00000E+00  0.00000E+00  8.94251E-02  2.85113E-01
   244.00000  3.71721E-01  0.00000E+00  0.00000E+00  0.00000E+00  8.88379E-02  2.82883E-01
   245.00000  3.68932E-01  0.00000E+00  0.00000E+00  0.00000E+00  8.82565E-02  2.80676E-01
   246.00000  3.66173E-01  0.00000E+00  0.00000E+00  0.00000E+00  8.76809E-02  2.78492E-01
   247.00000  3.63442E-01  0.00000E+00  0.00000E+00  0.00000E+00  8.71109E-02  2.76331E-01
   248.00000  1.81114E+00  0.00000E+00  0.00000E+00  1.45040E+00  8.65467E-02  2.74194E-01
   249.00000  2.60520E+00  0.00000E+00  0.00000E+00  2.24713E+00  8.59879E-02  2.72078E-01
   250.00000  3.55553E+00  0.00000E+00  0.00000E+00  3.20011E+00  8.54347E-02  2.69985E-01
   251.00000  4.52329E+00  0.00000E+00  0.00000E+00  4.17049E+00  8.48869E-02  2.67913E-01
   252.00000  5.32582E+00  0.00000E+00  0.00000E+00  4.97561E+00  8.43445E-02  2.65864E-01
   253.00000  5.83746E+00  0.00000E+00  0.00000E+00  5.48982E+00  8.38074E-02  2.63835E-01
   254.00000  6.04763E+00  0.00000E+00  0.00000E+00  5.70252E+00  8.32756E-02  2.61828E-01
   255.00000  6.02852E+00  0.00000E+00  0.00000E+00  5.68593E+00  8.27489E-02  2.59841E-01
   256.00000  5.87142E+00  0.00000E+00  0.00000E+00  5.53131E+00  8.22273E-02  2.57875E-01
   257.00000  5.64874E+00  0.00000E+00  0.00000E+00  5.31110E+00  8.17108E-02  2.55929E-01
   258.00000  5.40630E+00  0.00000E+00  0.00000E+00  5.07110E+00  8.11993E-02  2.54002E-01
   259.00000  5.16905E+00  0.00000E+00  0.00000E+00  4.83626E+00  8.06927E-02  2.52096E-01
   260.00000  4.94877E+00  0.00000E+00  0.00000E+00  4.61837E+00  8.01910E-02  2.50209E-01
   261.00000  4.74985E+00  0.00000E+00  0.00000E+00  4.42181E+00  7.96941E-02  2.48341E-01
   262.00000  4.57284E+00  0.00000E+00  0.00000E+00  4.24715E+00  7.92019E-02  2.46492E-01
   263.00000  4.41653E+00  0.00000E+00  0.00000E+00  4.09315E+00  7.87145E-02  2.44661E-01
   264.00000  4.27893E+00  0.00000E+00  0.00000E+00  3.95785E+00  7.82317E-02  2.42849E-01
   265.00000  4.15791E+00  0.00000E+00  0.00000E+00  3.83910E+00  7.77534E-02  2.41056E-01
   266.00000  4.05137E+00  0.00000E+00  0.00000E+00  3.73481E+00  7.72797E-02  2.39280E-01
   267.00000  3.95742E+00  0.00000E+00  0.00000E+00  3.64309E+00  7.68104E-02  2.37521E-01
   268.00000  3.87438E+00  0.00000E+00  0.00000E+00  3.56226E+00  7.63456E-02  2.35781E-01
   269.00000  3.80078E+00  0.00000E+00  0.00000E+00  3.49084E+00  7.58851E-02  2.34057E-01
   270.00000  3.73535E+00  0.00000E+00  0.00000E+00  3.42757E+00  7.54289E-02  2.32350E-01
   271.00000  3.67698E+00  0.00000E+00  0.00000E+00  3.37135E+00  7.49770E-02  2.30660E-01
   272.00000  3.62475E+00  0.00000E+00  0.00000E+00  3.32123E+00  7.45292E-02  2.28987E-01
   273.00000  3.57782E+00  0.00000E+00  0.00000E+00  3.27641E+00  7.40856E-02  2.27330E-01
   274.00000  3.53551E+00  0.00000E+00  0.00000E+00  3.23617E+00  7.36461E-02  2.25689E-01
   275.00000  3.49719E+00  0.00000E+00  0.00000E+00  3.19992E+00  7.32106E-02  2.24063E-01
   276.00000  3.46234E+00  0.00000E+00  0.00000E+00  3.16711E+00  7.27792E-02  2.22454E-01
   277.00000  3.43050E+00  0.00000E+00  0.00000E+00  3.13729E+00  7.23516E-02  2.20860E-01
   278.00000  3.40127E+00  0.00000E+00  0.00000E+00  3.11006E+00  7.19279E-02  2.19281E-01
   279.00000  3.37429E+00  0.00000E+00  0.00000E+00  3.08506E+00  7.15081E-02  2.17717E-01
   280.00000  3.34925E+00  0.00000E+00  0.00000E+00  3.06199E+00  7.10921E-02  2.16169E-01
   281.00000  3.32588E+00  0.00000E+00  0.00000E+00  3.04056E+00  7.06798E-02  2.14634E-01
   282.00000  3.30394E+00  0.00000E+00  0.00000E+00  3.02055E+00  7.02712E-02  2.13115E-01
   283.00000  3.28322E+00  0.00000E+00  0.00000E+00  3.00175E+00  6.98663E-02  2.11609E-01
   284.00000  3.26354E+00  0.00000E+00  0.00000E+00  2.98395E+00  6.94649E-02  2.10118E-01
   285.00000  3.24472E+00  0.00000E+00  0.00000E+00  2.96701E+00  6.90671E-02  2.08641E-01
   286.00000  3.22663E+00  0.00000E+00  0.00000E+00  2.95078E+00  6.86729E-02  2.07177E-01
   287.00000  3.20913E+00  0.00000E+00  0.00000E+00  2.93512E+00  6.82821E-02  2.05727E-01
   288.00000  3.19212E+00  0.00000E+00  0.00000E+00  2.91993E+00  6.78947E-02  2.04290E-01
   289.00000  3.17549E+00  0.00000E+00  0.00000E+00  2.90511E+00  6.75107E-02  2.02867E-01
   290.00000  3.15916E+00  0.00000E+00  0.00000E+00  2.89058E+00  6.71300E-02  2.01456E-01
   291.00000  3.14306E+00  0.00000E+00  0.00000E+00  2.87625E+00  6.67527E-02  2.00059E-01
   292.00000  3.12712E+00  0.00000E+00  0.00000E+00  2.86207E+00  6.63786E-02  1.98674E-01
   293.00000  3.11129E+00  0.00000E+00  0.00000E+00  2.84798E+00  6.60077E-02  1.97302E-01
   294.00000  3.09552E+00  0.00000E+00  0.00000E+00  2.83393E+00  6.56400E-02  1.95942E-01
   295.00000  3.07976E+00  0.00000E+00  0.00000E+00  2.81989E+00  6.52754E-02  1.94595E-01
   296.00000  3.06399E+00  0.00000E+00  0.00000E+00  2.80582E+00  6.49139E-02  1.93259E-01
   297.00000  3.04818E+00  0.00000E+00  0.00000E+00  2.79169E+00  6.45555E-02  1.91936E-01
   298.00000  3.03231E+00  0.00000E+00  0.00000E+00  2.77749E+00  6.42001E-02  1.90624E-01
   299.00000  3.01636E+00  0.00000E+00  0.00000E+00  2.76319E+00  6.38476E-02  1.89324E-01
   300.00000  3.00032E+00  0.00000E+00  0.00000E+00  2.74879E+00  6.34981E-02  1.88036E-01
   301.00000  2.98418E+00  0.00000E+00  0.00000E+00  2.73427E+00  6.31516E-02  1.86759E-01
   302.00000  2.96794E+00  0.00000E+00  0.00000E+00  2.71964E+00  6.28078E-02  1.85493E-01
   303.00000  2.95158E+00  0.00000E+00  0.00000E+00  2.70488E+00  6.24670E-02  1.84238E-01
   304.00000  2.93512E+00  0.00000E+00  0.00000E+00  2.69000E+00  6.21289E-02  1.82995E-01
   305.00000  2.91856E+00  0.00000E+00  0.00000E+00  2.67500E+00  6.17936E-02  1.81762E-01
   306.00000  2.90190E+00  0.00000E+00  0.00000E+00  2.65990E+00  6.14610E-02  1.80540E-01
   307.00000  2.88514E+00  0.00000E+00  0.00000E+00  2.64468E+00  6.11311E-02  1.79328E-01
   308.00000  2.86830E+00  0.00000E+00  0.00000E+00  2.62937E+00  6.08039E-02  1.78128E-01
   309.00000  2.85138E+00  0.00000E+00  0.00000E+00  2.61396E+00  6.04793E-02  1.76937E-01
   310.00000  2.83439E+00  0.00000E+00  0.00000E+00  2.59847E+00  6.01574E-02  1.75757E-01
   311.00000  2.81734E+00  0.00000E+00  0.00000E+00  2.58292E+00  5.98379E-02  1.74586E-01
   312.00000  3.07289E+00  0.00000E+00  2.72644E-01  2.56730E+00  5.95211E-02  1.73426E-01
   313.00000  3.06019E+00  0.00000E+00  2.77068E-01  2.55164E+00  5.92067E-02  1.72276E-01
   314.00000  3.04674E+00  0.00000E+00  2.80770E-01  2.53594E+00  5.88948E-02  1.71135E-01
   315.00000  3.03272E+00  0.00000E+00  2.83914E-01  2.52021E+00  5.85854E-02  1.70004E-01
   316.00000  3.01825E+00  0.00000E+00  2.86612E-01  2.50447E+00  5.82784E-02  1.68883E-01
   317.00000  3.00343E+00  0.00000E+00  2.88955E-01  2.48873E+00  5.79738E-02  1.67771E-01
   318.00000  2.98835E+00  0.00000E+00  2.91010E-01  2.47299E+00  5.76715E-02  1.66669E-01
   319.00000  2.97305E+00  0.00000E+00  2.92827E-01  2.45728E+00  5.73716E-02  1.65576E-01
   320.00000  2.95760E+00  0.00000E+00  2.94444E-01  2.44159E+00  5.70740E-02  1.64492E-01
   321.00000  2.94203E+00  0.00000E+00  2.95891E-01  2.42595E+00  5.67786E-02  1.63417E-01
   322.00000  2.92638E+00  0.00000E+00  2.97190E-01  2.41035E+00  5.64855E-02  1.62351E-01
   323.00000  2.91066E+00  0.00000E+00  2.98357E-01  2.39481E+00  5.61947E-02  1.61294E-01
   324.00000  2.89489E+00  0.00000E+00  2.99406E-01  2.37934E+00  5.59060E-02  1.60246E-01
   325.00000  2.87911E+00  0.00000E+00  3.00347E-01  2.36394E+00  5.56196E-02  1.59206E-01
   326.00000  2.86332E+00  0.00000E+00  3.01189E-01  2.34862E+00  5.53353E-02  1.58175E-01
   327.00000  2.84754E+00  0.00000E+00  3.01936E-01  2.33339E+00  5.50531E-02  1.57152E-01
   328.00000  2.83177E+00  0.00000E+00  3.02596E-01  2.31826E+00  5.47730E-02  1.56138E-01
   329.00000  2.81603E+00  0.00000E+00  3.03172E-01  2.30323E+00  5.44950E-02  1.55133E-01
   330.00000  2.80033E+00  0.00000E+00  3.03667E-01  2.28831E+00  5.42191E-02  1.54135E-01
   331.00000  2.78467E+00  0.00000E+00  3.04084E-01  2.27349E+00  5.39451E-02  1.53146E-01
   332.00000  2.76906E+00  0.00000E+00  3.04427E-01  2.25880E+00  5.36733E-02  1.52165E-01
   333.00000  2.75351E+00  0.00000E+00  3.04697E-01  2.24422E+00  5.34034E-02  1.51191E-01
   334.00000  2.73802E+00  0.00000E+00  3.04897E-01  2.22976E+00  5.31354E-02  1.50226E-01
   335.00000  2.72260E+00  0.00000E+00  3.05029E-01  2.21543E+00  5.28694E-02  1.49269E-01
   336.00000  2.70725E+00  0.00000E+00  3.05095E-01  2.20123E+00  5.26054E-02  1.48319E-01
   337.00000  2.69197E+00  0.00000E+00  3.05096E-01  2.18716E+00  5.23432E-02  1.47377E-01
   338.00000  2.67678E+00  0.00000E+00  3.05035E-01  2.17322E+00  5.20830E-02  1.46443E-01
   339.00000  2.66166E+00  0.00000E+00  3.04913E-01  2.15941E+00  5.18246E-02  1.45516E-01
   340.00000  2.64663E+00  0.00000E+00  3.04733E-01  2.14573E+00  5.15680E-02  1.44597E-01
   341.00000  2.63169E+00  0.00000E+00  3.04497E-01  2.13219E+00  5.13133E-02  1.43685E-01
   342.00000  2.61683E+00  0.00000E+00  3.04206E-01  2.11879E+00  5.10604E-02  1.42780E-01
   343.00000  2.60207E+00  0.00000E+00  3.03862E-01  2.10552E+00  5.08093E-02  1.41883E-01
   344.00000  2.58740E+00  0.00000E+00  3.03469E-01  2.09238E+00  5.05600E-02  1.40993E-01
   345.00000  2.57283E+00  0.00000E+00  3.03027E-01  2.07938E+00  5.03124E-02  1.40110E-01
   346.00000  2.55835E+00  0.00000E+00  3.02539E-01  2.06651E+00  5.00665E-02  1.39234E-01
   347.00000  2.54396E+00  0.00000E+00  3.02007E-01  2.05377E+00  4.98224E-02  1.38365E-01
   348.00000  2.52968E+00  0.00000E+00  3.01433E-01  2.04116E+00  4.95800E-02  1.37502E-01
   349.00000  2.51549E+00  0.00000E+00  3.00820E-01  2.02868E+00  4.93392E-02  1.36647E-01
   350.00000  2.50140E+00  0.00000E+00  3.00169E-01  2.01633E+00  4.91001E-02  1.35799E-01
   351.00000  2.48741E+00  0.00000E+00  2.99483E-01  2.00410E+00  4.88627E-02  1.34957E-01
   352.00000  2.47352E+00  0.00000E+00  2.98763E-01  1.99200E+00  4.86269E-02  1.34122E-01
   353.00000  2.45972E+00  0.00000E+00  2.98012E-01  1.98002E+00  4.83927E-02  1.33294E-01
   354.00000  2.44603E+00  0.00000E+00  2.97232E-01  1.96817E+00  4.81602E-02  1.32472E-01
   355.00000  2.43244E+00  0.00000E+00  2.96425E-01  1.95643E+00  4.79292E-02  1.31656E-01
   356.00000  2.41894E+00  0.00000E+00  2.95593E-01  1.94480E+00  4.76998E-02  1.30847E-01
   357.00000  2.40554E+00  0.00000E+00  2.94737E-01  1.93329E+00  4.74720E-02  1.30045E-01
   358.00000  2.39224E+00  0.00000E+00  2.93860E-01  1.92189E+00  4.72457E-02  1.29249E-01
   359.00000  2.37904E+00  0.00000E+00  2.92964E-01  1.91060E+00  4.70209E-02  1.28459E-01
   360.00000  2.36594E+00  0.00000E+00  2.92049E-01  1.89942E+00  4.67977E-02  1.27675E-01
   361.00000  2.35293E+00  0.00000E+00  2.91119E-01  1.88834E+00  4.65760E-02  1.26897E-01
   362.00000  2.34002E+00  0.00000E+00  2.90174E-01  1.87736E+00  4.63557E-02  1.26125E-01
   363.00000  2.32720E+00  0.00000E+00  2.89216E-01  1.86648E+00  4.61369E-02  1.25360E-01
   364.00000  2.31447E+00  0.00000E+00  2.88247E-01  1.85570E+00  4.59196E-02  1.24600E-01
   365.00000  2.30184E+00  0.00000E+00  2.87268E-01  1.84502E+00  4.57038E-02  1.23847E-01
   366.00000  2.28930E+00  0.00000E+00  2.86281E-01  1.83443E+00  4.54894E-02  1.23099E-01
   367.00000  2.27684E+00  0.00000E+00  2.85286E-01  1.82392E+00  4.52764E-02  1.22357E-01
   368.00000  2.26448E+00  0.00000E+00  2.84286E-01  1.81351E+00  4.50648E-02  1.21621E-01
   369.00000  2.25221E+00  0.00000E+00  2.83280E-01  1.80318E+00  4.48546E-02  1.20891E-01
   370.00000  2.24002E+00  0.00000E+00  2.82272E-01  1.79294E+00  4.46458E-02  1.20166E-01
