# ---------------------------------------------------------------------
# XATOM HFS : electronic structure of atoms and more, v2.0.0-15-g9da229
#
# Job started at  : 23-Jun-2026 18:17:27
# ---------------------------------------------------------------------
# ==============================================================================
# DUMP command line: -s He -pcs -PE 0-1000 -dE 1 -v 
# ==============================================================================
#
# Atom: He
#   nuclear charge:    2
#   total electrons:   2
#   total charge:     +0
#   configuration: 1s2
#
# Computational method:
#   exchange functional: Slater (Latter tail correction)
#   correlation functional: none
#
# SCF procedure:
#   max iteration =  100
#   convergence for energy  =  1.0E-07
#   convergence for density =  1.0E-06
#   mixing ratio =  0.60 of new potentials
#
# Grid for the spherical coordinate:
#   N =  200
#   L parameter =      1.0
#   Rmax(a.u.)  =     50.0
#   lmax  =    0
#
# iter    E(orb)   E(exch)   E(Coul)     E(J)*      E(total)     diff.
#    1   -4.0000   -1.6082   -0.3558    2.5001    -5.9640612  5.96E+00
#    2   -1.5068   -1.1990   -0.2500    1.8487    -2.9558281 -3.01E+00
#    3   -1.6981   -1.3044   -0.2742    2.0135    -3.2767452  3.21E-01
#    4   -1.7197   -1.3170   -0.2770    2.0331    -3.3137736  3.70E-02
#    5   -1.7217   -1.3188   -0.2773    2.0357    -3.3177702  4.00E-03
#    6   -1.7216   -1.3190   -0.2773    2.0360    -3.3179171  1.47E-04
#    7   -1.7214   -1.3190   -0.2773    2.0361    -3.3177798 -1.37E-04
#    8   -1.7213   -1.3191   -0.2773    2.0361    -3.3176979 -8.19E-05
#    9   -1.7213   -1.3191   -0.2773    2.0361    -3.3176612 -3.67E-05
#   10   -1.7213   -1.3191   -0.2773    2.0361    -3.3176459 -1.53E-05
#   11   -1.7213   -1.3191   -0.2773    2.0361    -3.3176396 -6.28E-06
#   12   -1.7212   -1.3191   -0.2773    2.0361    -3.3176370 -2.56E-06
#   13   -1.7212   -1.3191   -0.2773    2.0361    -3.3176360 -1.04E-06
#   14   -1.7212   -1.3191   -0.2773    2.0361    -3.3176356 -4.21E-07
#   15   -1.7212   -1.3191   -0.2773    2.0361    -3.3176354 -1.71E-07
#   16   -1.7212   -1.3191   -0.2773    2.0361    -3.3176353 -6.94E-08
# --------------------------------------------------------------------
#        -1.7212   -1.3191   -0.2773    2.0361    -3.3176353 converged
#
# SCF converged after   16 iterations
#   energy convergence  = -6.936E-08
#   density convergence =  1.710E-07
#
# Energies: 
# - zeroth-order energy (a.u.):
#   SUM of E_orb   =      -1.72124739  [       -46.84 eV ]
#   (SUM of E_kin) =       2.89208141
#   (Effec. pot E) =      -4.61332880
#
# - first-order energy (a.u.): with DFT formula
#   Kinetic E      =       2.89208141
#   E Latter corr  =      -0.15721986
#   Nuc-Elec pot E =      -6.76951375    One-Elec E =      -4.03465219
#
#   Hartree E      =       2.03607350
#   Exchange E     =      -1.31905664
#   Correlation E  =       0.00000000    Two-Elec E =       0.71701685
#   ---------------------------------
#   Total Energy   =      -3.31763534  [       -90.28 eV ]
#
#                E(0)        E(1)
# |E_TOT|      -46.84      -90.28
#
# Orbital energies: 
#        n_occ        E(a.u.)          E(eV)         KE(eV)
#   1s       2    -0.86062370     -23.418761      39.348768
#
#              1s
# |SCF|    -23.42
#
# Radial wavefunction information (a.u.): (r_m: r_max where |u(r)| >  1.0E-08)
#              <r>       <r^2>         r_m   norm. err
#   1s       0.940       1.234      16.430    -1.2E-08
#
# Uniform grid parameters for continuum states:
#   N_uniform             =    3302
#   continuum_rmax(a.u.)  =      16.513 (internally determined)
#   dr(a.u.)              =   5.00E-03
#   threshold to determine r_m =   1.00E-08
#   continuum_rmax is just right next to r_m in radial grid.
#
# Photoabsorption cross section (in Mb):
P.E.(eV)        Total          1s 
#
#                       P.E. =   252.00     n,l -        E,l             R_int
#                                           1 0 -   228.58 1       2.42250E-02
#
   252.00000  2.92289E-02  2.92289E-02
#
#                       P.E. =   253.00     n,l -        E,l             R_int
#                                           1 0 -   229.58 1       2.40402E-02
#
   253.00000  2.88990E-02  2.88990E-02
#
#                       P.E. =   254.00     n,l -        E,l             R_int
#                                           1 0 -   230.58 1       2.38576E-02
#
   254.00000  2.85740E-02  2.85740E-02
#
#                       P.E. =   255.00     n,l -        E,l             R_int
#                                           1 0 -   231.58 1       2.36769E-02
#
   255.00000  2.82537E-02  2.82537E-02
#
#                       P.E. =   256.00     n,l -        E,l             R_int
#                                           1 0 -   232.58 1       2.34982E-02
#
   256.00000  2.79380E-02  2.79380E-02
#
#                       P.E. =   257.00     n,l -        E,l             R_int
#                                           1 0 -   233.58 1       2.33215E-02
#
   257.00000  2.76269E-02  2.76269E-02
#
#                       P.E. =   258.00     n,l -        E,l             R_int
#                                           1 0 -   234.58 1       2.31467E-02
#
   258.00000  2.73202E-02  2.73202E-02
#
#                       P.E. =   259.00     n,l -        E,l             R_int
#                                           1 0 -   235.58 1       2.29739E-02
#
   259.00000  2.70180E-02  2.70180E-02
#
#                       P.E. =   260.00     n,l -        E,l             R_int
#                                           1 0 -   236.58 1       2.28029E-02
#
   260.00000  2.67201E-02  2.67201E-02
#
#                       P.E. =   261.00     n,l -        E,l             R_int
#                                           1 0 -   237.58 1       2.26337E-02
#
   261.00000  2.64264E-02  2.64264E-02
#
#                       P.E. =   262.00     n,l -        E,l             R_int
#                                           1 0 -   238.58 1       2.24664E-02
#
   262.00000  2.61369E-02  2.61369E-02
#
#                       P.E. =   263.00     n,l -        E,l             R_int
#                                           1 0 -   239.58 1       2.23009E-02
#
   263.00000  2.58515E-02  2.58515E-02
#
#                       P.E. =   264.00     n,l -        E,l             R_int
#                                           1 0 -   240.58 1       2.21371E-02
#
   264.00000  2.55701E-02  2.55701E-02
#
#                       P.E. =   265.00     n,l -        E,l             R_int
#                                           1 0 -   241.58 1       2.19752E-02
#
   265.00000  2.52927E-02  2.52927E-02
#
#                       P.E. =   266.00     n,l -        E,l             R_int
#                                           1 0 -   242.58 1       2.18149E-02
#
   266.00000  2.50192E-02  2.50192E-02
#
#                       P.E. =   267.00     n,l -        E,l             R_int
#                                           1 0 -   243.58 1       2.16563E-02
#
   267.00000  2.47495E-02  2.47495E-02
#
#                       P.E. =   268.00     n,l -        E,l             R_int
#                                           1 0 -   244.58 1       2.14994E-02
#
   268.00000  2.44835E-02  2.44835E-02
#
#                       P.E. =   269.00     n,l -        E,l             R_int
#                                           1 0 -   245.58 1       2.13442E-02
#
   269.00000  2.42213E-02  2.42213E-02
#
#                       P.E. =   270.00     n,l -        E,l             R_int
#                                           1 0 -   246.58 1       2.11906E-02
#
   270.00000  2.39626E-02  2.39626E-02
#
#                       P.E. =   271.00     n,l -        E,l             R_int
#                                           1 0 -   247.58 1       2.10386E-02
#
   271.00000  2.37076E-02  2.37076E-02
#
#                       P.E. =   272.00     n,l -        E,l             R_int
#                                           1 0 -   248.58 1       2.08881E-02
#
   272.00000  2.34560E-02  2.34560E-02
#
#                       P.E. =   273.00     n,l -        E,l             R_int
#                                           1 0 -   249.58 1       2.07393E-02
#
   273.00000  2.32079E-02  2.32079E-02
#
#                       P.E. =   274.00     n,l -        E,l             R_int
#                                           1 0 -   250.58 1       2.05920E-02
#
   274.00000  2.29632E-02  2.29632E-02
#
#                       P.E. =   275.00     n,l -        E,l             R_int
#                                           1 0 -   251.58 1       2.04462E-02
#
   275.00000  2.27218E-02  2.27218E-02
#
#                       P.E. =   276.00     n,l -        E,l             R_int
#                                           1 0 -   252.58 1       2.03019E-02
#
   276.00000  2.24837E-02  2.24837E-02
#
#                       P.E. =   277.00     n,l -        E,l             R_int
#                                           1 0 -   253.58 1       2.01591E-02
#
   277.00000  2.22488E-02  2.22488E-02
#
#                       P.E. =   278.00     n,l -        E,l             R_int
#                                           1 0 -   254.58 1       2.00177E-02
#
   278.00000  2.20171E-02  2.20171E-02
#
#                       P.E. =   279.00     n,l -        E,l             R_int
#                                           1 0 -   255.58 1       1.98778E-02
#
   279.00000  2.17885E-02  2.17885E-02
#
#                       P.E. =   280.00     n,l -        E,l             R_int
#                                           1 0 -   256.58 1       1.97393E-02
#
   280.00000  2.15629E-02  2.15629E-02
#
#                       P.E. =   281.00     n,l -        E,l             R_int
#                                           1 0 -   257.58 1       1.96022E-02
#
   281.00000  2.13404E-02  2.13404E-02
#
#                       P.E. =   282.00     n,l -        E,l             R_int
#                                           1 0 -   258.58 1       1.94665E-02
#
   282.00000  2.11208E-02  2.11208E-02
#
#                       P.E. =   283.00     n,l -        E,l             R_int
#                                           1 0 -   259.58 1       1.93322E-02
#
   283.00000  2.09042E-02  2.09042E-02
#
#                       P.E. =   284.00     n,l -        E,l             R_int
#                                           1 0 -   260.58 1       1.91992E-02
#
   284.00000  2.06904E-02  2.06904E-02
#
#                       P.E. =   285.00     n,l -        E,l             R_int
#                                           1 0 -   261.58 1       1.90675E-02
#
   285.00000  2.04795E-02  2.04795E-02
#
#                       P.E. =   286.00     n,l -        E,l             R_int
#                                           1 0 -   262.58 1       1.89372E-02
#
   286.00000  2.02713E-02  2.02713E-02
#
#                       P.E. =   287.00     n,l -        E,l             R_int
#                                           1 0 -   263.58 1       1.88081E-02
#
   287.00000  2.00658E-02  2.00658E-02
#
#                       P.E. =   288.00     n,l -        E,l             R_int
#                                           1 0 -   264.58 1       1.86803E-02
#
   288.00000  1.98631E-02  1.98631E-02
#
#                       P.E. =   289.00     n,l -        E,l             R_int
#                                           1 0 -   265.58 1       1.85538E-02
#
   289.00000  1.96629E-02  1.96629E-02
#
#                       P.E. =   290.00     n,l -        E,l             R_int
#                                           1 0 -   266.58 1       1.84285E-02
#
   290.00000  1.94654E-02  1.94654E-02
#
#                       P.E. =   291.00     n,l -        E,l             R_int
#                                           1 0 -   267.58 1       1.83045E-02
#
   291.00000  1.92705E-02  1.92705E-02
#
#                       P.E. =   292.00     n,l -        E,l             R_int
#                                           1 0 -   268.58 1       1.81816E-02
#
   292.00000  1.90780E-02  1.90780E-02
#
#                       P.E. =   293.00     n,l -        E,l             R_int
#                                           1 0 -   269.58 1       1.80600E-02
#
   293.00000  1.88880E-02  1.88880E-02
#
#                       P.E. =   294.00     n,l -        E,l             R_int
#                                           1 0 -   270.58 1       1.79395E-02
#
   294.00000  1.87005E-02  1.87005E-02
#
#                       P.E. =   295.00     n,l -        E,l             R_int
#                                           1 0 -   271.58 1       1.78202E-02
#
   295.00000  1.85154E-02  1.85154E-02
#
#                       P.E. =   296.00     n,l -        E,l             R_int
#                                           1 0 -   272.58 1       1.77021E-02
#
   296.00000  1.83326E-02  1.83326E-02
#
#                       P.E. =   297.00     n,l -        E,l             R_int
#                                           1 0 -   273.58 1       1.75851E-02
#
   297.00000  1.81522E-02  1.81522E-02
#
#                       P.E. =   298.00     n,l -        E,l             R_int
#                                           1 0 -   274.58 1       1.74692E-02
#
   298.00000  1.79741E-02  1.79741E-02
#
#                       P.E. =   299.00     n,l -        E,l             R_int
#                                           1 0 -   275.58 1       1.73544E-02
#
   299.00000  1.77982E-02  1.77982E-02
#
#                       P.E. =   300.00     n,l -        E,l             R_int
#                                           1 0 -   276.58 1       1.72407E-02
#
   300.00000  1.76245E-02  1.76245E-02
#
#                       P.E. =   301.00     n,l -        E,l             R_int
#                                           1 0 -   277.58 1       1.71281E-02
#
   301.00000  1.74530E-02  1.74530E-02
#
#                       P.E. =   302.00     n,l -        E,l             R_int
#                                           1 0 -   278.58 1       1.70166E-02
#
   302.00000  1.72837E-02  1.72837E-02
#
#                       P.E. =   303.00     n,l -        E,l             R_int
#                                           1 0 -   279.58 1       1.69061E-02
#
   303.00000  1.71165E-02  1.71165E-02
#
#                       P.E. =   304.00     n,l -        E,l             R_int
#                                           1 0 -   280.58 1       1.67966E-02
#
   304.00000  1.69513E-02  1.69513E-02
#
#                       P.E. =   305.00     n,l -        E,l             R_int
#                                           1 0 -   281.58 1       1.66882E-02
#
   305.00000  1.67883E-02  1.67883E-02
#
#                       P.E. =   306.00     n,l -        E,l             R_int
#                                           1 0 -   282.58 1       1.65808E-02
#
   306.00000  1.66272E-02  1.66272E-02
#
#                       P.E. =   307.00     n,l -        E,l             R_int
#                                           1 0 -   283.58 1       1.64744E-02
#
   307.00000  1.64682E-02  1.64682E-02
#
#                       P.E. =   308.00     n,l -        E,l             R_int
#                                           1 0 -   284.58 1       1.63690E-02
#
   308.00000  1.63111E-02  1.63111E-02
#
#                       P.E. =   309.00     n,l -        E,l             R_int
#                                           1 0 -   285.58 1       1.62646E-02
#
   309.00000  1.61559E-02  1.61559E-02
#
#                       P.E. =   310.00     n,l -        E,l             R_int
#                                           1 0 -   286.58 1       1.61611E-02
#
   310.00000  1.60026E-02  1.60026E-02
#
#                       P.E. =   311.00     n,l -        E,l             R_int
#                                           1 0 -   287.58 1       1.60586E-02
#
   311.00000  1.58513E-02  1.58513E-02
#
#                       P.E. =   312.00     n,l -        E,l             R_int
#                                           1 0 -   288.58 1       1.59571E-02
#
   312.00000  1.57017E-02  1.57017E-02
#
#                       P.E. =   313.00     n,l -        E,l             R_int
#                                           1 0 -   289.58 1       1.58565E-02
#
   313.00000  1.55540E-02  1.55540E-02
#
#                       P.E. =   314.00     n,l -        E,l             R_int
#                                           1 0 -   290.58 1       1.57567E-02
#
   314.00000  1.54081E-02  1.54081E-02
#
#                       P.E. =   315.00     n,l -        E,l             R_int
#                                           1 0 -   291.58 1       1.56579E-02
#
   315.00000  1.52639E-02  1.52639E-02
#
#                       P.E. =   316.00     n,l -        E,l             R_int
#                                           1 0 -   292.58 1       1.55600E-02
#
   316.00000  1.51215E-02  1.51215E-02
#
#                       P.E. =   317.00     n,l -        E,l             R_int
#                                           1 0 -   293.58 1       1.54630E-02
#
   317.00000  1.49808E-02  1.49808E-02
#
#                       P.E. =   318.00     n,l -        E,l             R_int
#                                           1 0 -   294.58 1       1.53669E-02
#
   318.00000  1.48417E-02  1.48417E-02
#
#                       P.E. =   319.00     n,l -        E,l             R_int
#                                           1 0 -   295.58 1       1.52716E-02
#
   319.00000  1.47044E-02  1.47044E-02
#
#                       P.E. =   320.00     n,l -        E,l             R_int
#                                           1 0 -   296.58 1       1.51772E-02
#
   320.00000  1.45686E-02  1.45686E-02
#
#                       P.E. =   321.00     n,l -        E,l             R_int
#                                           1 0 -   297.58 1       1.50836E-02
#
   321.00000  1.44345E-02  1.44345E-02
#
#                       P.E. =   322.00     n,l -        E,l             R_int
#                                           1 0 -   298.58 1       1.49909E-02
#
   322.00000  1.43020E-02  1.43020E-02
#
#                       P.E. =   323.00     n,l -        E,l             R_int
#                                           1 0 -   299.58 1       1.48990E-02
#
   323.00000  1.41711E-02  1.41711E-02
#
#                       P.E. =   324.00     n,l -        E,l             R_int
#                                           1 0 -   300.58 1       1.48079E-02
#
   324.00000  1.40417E-02  1.40417E-02
#
#                       P.E. =   325.00     n,l -        E,l             R_int
#                                           1 0 -   301.58 1       1.47176E-02
#
   325.00000  1.39138E-02  1.39138E-02
#
#                       P.E. =   326.00     n,l -        E,l             R_int
#                                           1 0 -   302.58 1       1.46281E-02
#
   326.00000  1.37874E-02  1.37874E-02
#
#                       P.E. =   327.00     n,l -        E,l             R_int
#                                           1 0 -   303.58 1       1.45395E-02
#
   327.00000  1.36625E-02  1.36625E-02
#
#                       P.E. =   328.00     n,l -        E,l             R_int
#                                           1 0 -   304.58 1       1.44515E-02
#
   328.00000  1.35390E-02  1.35390E-02
#
#                       P.E. =   329.00     n,l -        E,l             R_int
#                                           1 0 -   305.58 1       1.43644E-02
#
   329.00000  1.34170E-02  1.34170E-02
#
#                       P.E. =   330.00     n,l -        E,l             R_int
#                                           1 0 -   306.58 1       1.42780E-02
#
   330.00000  1.32964E-02  1.32964E-02
#
#                       P.E. =   331.00     n,l -        E,l             R_int
#                                           1 0 -   307.58 1       1.41924E-02
#
   331.00000  1.31772E-02  1.31772E-02
#
#                       P.E. =   332.00     n,l -        E,l             R_int
#                                           1 0 -   308.58 1       1.41075E-02
#
   332.00000  1.30594E-02  1.30594E-02
#
#                       P.E. =   333.00     n,l -        E,l             R_int
#                                           1 0 -   309.58 1       1.40233E-02
#
   333.00000  1.29429E-02  1.29429E-02
#
#                       P.E. =   334.00     n,l -        E,l             R_int
#                                           1 0 -   310.58 1       1.39399E-02
#
   334.00000  1.28278E-02  1.28278E-02
#
#                       P.E. =   335.00     n,l -        E,l             R_int
#                                           1 0 -   311.58 1       1.38572E-02
#
   335.00000  1.27140E-02  1.27140E-02
#
#                       P.E. =   336.00     n,l -        E,l             R_int
#                                           1 0 -   312.58 1       1.37752E-02
#
   336.00000  1.26015E-02  1.26015E-02
#
#                       P.E. =   337.00     n,l -        E,l             R_int
#                                           1 0 -   313.58 1       1.36939E-02
#
   337.00000  1.24903E-02  1.24903E-02
#
#                       P.E. =   338.00     n,l -        E,l             R_int
#                                           1 0 -   314.58 1       1.36133E-02
#
   338.00000  1.23803E-02  1.23803E-02
#
#                       P.E. =   339.00     n,l -        E,l             R_int
#                                           1 0 -   315.58 1       1.35334E-02
#
   339.00000  1.22716E-02  1.22716E-02
#
#                       P.E. =   340.00     n,l -        E,l             R_int
#                                           1 0 -   316.58 1       1.34542E-02
#
   340.00000  1.21641E-02  1.21641E-02
#
#                       P.E. =   341.00     n,l -        E,l             R_int
#                                           1 0 -   317.58 1       1.33756E-02
#
   341.00000  1.20578E-02  1.20578E-02
#
#                       P.E. =   342.00     n,l -        E,l             R_int
#                                           1 0 -   318.58 1       1.32977E-02
#
   342.00000  1.19527E-02  1.19527E-02
#
#                       P.E. =   343.00     n,l -        E,l             R_int
#                                           1 0 -   319.58 1       1.32205E-02
#
   343.00000  1.18488E-02  1.18488E-02
#
#                       P.E. =   344.00     n,l -        E,l             R_int
#                                           1 0 -   320.58 1       1.31439E-02
#
   344.00000  1.17461E-02  1.17461E-02
#
#                       P.E. =   345.00     n,l -        E,l             R_int
#                                           1 0 -   321.58 1       1.30680E-02
#
   345.00000  1.16445E-02  1.16445E-02
#
#                       P.E. =   346.00     n,l -        E,l             R_int
#                                           1 0 -   322.58 1       1.29926E-02
#
   346.00000  1.15440E-02  1.15440E-02
#
#                       P.E. =   347.00     n,l -        E,l             R_int
#                                           1 0 -   323.58 1       1.29180E-02
#
   347.00000  1.14447E-02  1.14447E-02
#
#                       P.E. =   348.00     n,l -        E,l             R_int
#                                           1 0 -   324.58 1       1.28439E-02
#
   348.00000  1.13464E-02  1.13464E-02
#
#                       P.E. =   349.00     n,l -        E,l             R_int
#                                           1 0 -   325.58 1       1.27705E-02
#
   349.00000  1.12493E-02  1.12493E-02
#
#                       P.E. =   350.00     n,l -        E,l             R_int
#                                           1 0 -   326.58 1       1.26976E-02
#
   350.00000  1.11532E-02  1.11532E-02
#
#                       P.E. =   351.00     n,l -        E,l             R_int
#                                           1 0 -   327.58 1       1.26254E-02
#
   351.00000  1.10581E-02  1.10581E-02
#
#                       P.E. =   352.00     n,l -        E,l             R_int
#                                           1 0 -   328.58 1       1.25537E-02
#
   352.00000  1.09641E-02  1.09641E-02
#
#                       P.E. =   353.00     n,l -        E,l             R_int
#                                           1 0 -   329.58 1       1.24827E-02
#
   353.00000  1.08712E-02  1.08712E-02
#
#                       P.E. =   354.00     n,l -        E,l             R_int
#                                           1 0 -   330.58 1       1.24122E-02
#
   354.00000  1.07792E-02  1.07792E-02
#
#                       P.E. =   355.00     n,l -        E,l             R_int
#                                           1 0 -   331.58 1       1.23423E-02
#
   355.00000  1.06883E-02  1.06883E-02
#
#                       P.E. =   356.00     n,l -        E,l             R_int
#                                           1 0 -   332.58 1       1.22730E-02
#
   356.00000  1.05983E-02  1.05983E-02
#
#                       P.E. =   357.00     n,l -        E,l             R_int
#                                           1 0 -   333.58 1       1.22042E-02
#
   357.00000  1.05093E-02  1.05093E-02
#
#                       P.E. =   358.00     n,l -        E,l             R_int
#                                           1 0 -   334.58 1       1.21360E-02
#
   358.00000  1.04213E-02  1.04213E-02
#
#                       P.E. =   359.00     n,l -        E,l             R_int
#                                           1 0 -   335.58 1       1.20684E-02
#
   359.00000  1.03342E-02  1.03342E-02
#
#                       P.E. =   360.00     n,l -        E,l             R_int
#                                           1 0 -   336.58 1       1.20013E-02
#
   360.00000  1.02481E-02  1.02481E-02
#
#                       P.E. =   361.00     n,l -        E,l             R_int
#                                           1 0 -   337.58 1       1.19347E-02
#
   361.00000  1.01629E-02  1.01629E-02
#
#                       P.E. =   362.00     n,l -        E,l             R_int
#                                           1 0 -   338.58 1       1.18687E-02
#
   362.00000  1.00786E-02  1.00786E-02
#
#                       P.E. =   363.00     n,l -        E,l             R_int
#                                           1 0 -   339.58 1       1.18032E-02
#
   363.00000  9.99515E-03  9.99515E-03
#
#                       P.E. =   364.00     n,l -        E,l             R_int
#                                           1 0 -   340.58 1       1.17382E-02
#
   364.00000  9.91264E-03  9.91264E-03
#
#                       P.E. =   365.00     n,l -        E,l             R_int
#                                           1 0 -   341.58 1       1.16737E-02
#
   365.00000  9.83100E-03  9.83100E-03
#
#                       P.E. =   366.00     n,l -        E,l             R_int
#                                           1 0 -   342.58 1       1.16098E-02
#
   366.00000  9.75022E-03  9.75022E-03
#
#                       P.E. =   367.00     n,l -        E,l             R_int
#                                           1 0 -   343.58 1       1.15463E-02
#
   367.00000  9.67030E-03  9.67030E-03
#
#                       P.E. =   368.00     n,l -        E,l             R_int
#                                           1 0 -   344.58 1       1.14834E-02
#
   368.00000  9.59122E-03  9.59122E-03
#
#                       P.E. =   369.00     n,l -        E,l             R_int
#                                           1 0 -   345.58 1       1.14210E-02
#
   369.00000  9.51298E-03  9.51298E-03
#
#                       P.E. =   370.00     n,l -        E,l             R_int
#                                           1 0 -   346.58 1       1.13590E-02
#
   370.00000  9.43555E-03  9.43555E-03
#
#                       P.E. =   371.00     n,l -        E,l             R_int
#                                           1 0 -   347.58 1       1.12975E-02
#
   371.00000  9.35894E-03  9.35894E-03
#
#                       P.E. =   372.00     n,l -        E,l             R_int
#                                           1 0 -   348.58 1       1.12365E-02
#
   372.00000  9.28313E-03  9.28313E-03
#
#                       P.E. =   373.00     n,l -        E,l             R_int
#                                           1 0 -   349.58 1       1.11760E-02
#
   373.00000  9.20810E-03  9.20810E-03
#
#                       P.E. =   374.00     n,l -        E,l             R_int
#                                           1 0 -   350.58 1       1.11160E-02
#
   374.00000  9.13386E-03  9.13386E-03
#
#                       P.E. =   375.00     n,l -        E,l             R_int
#                                           1 0 -   351.58 1       1.10564E-02
#
   375.00000  9.06039E-03  9.06039E-03
#
#                       P.E. =   376.00     n,l -        E,l             R_int
#                                           1 0 -   352.58 1       1.09973E-02
#
   376.00000  8.98767E-03  8.98767E-03
#
#                       P.E. =   377.00     n,l -        E,l             R_int
#                                           1 0 -   353.58 1       1.09387E-02
#
   377.00000  8.91571E-03  8.91571E-03
#
#                       P.E. =   378.00     n,l -        E,l             R_int
#                                           1 0 -   354.58 1       1.08805E-02
#
   378.00000  8.84449E-03  8.84449E-03
#
#                       P.E. =   379.00     n,l -        E,l             R_int
#                                           1 0 -   355.58 1       1.08227E-02
#
   379.00000  8.77400E-03  8.77400E-03
#
#                       P.E. =   380.00     n,l -        E,l             R_int
#                                           1 0 -   356.58 1       1.07654E-02
#
   380.00000  8.70423E-03  8.70423E-03
#
#                       P.E. =   381.00     n,l -        E,l             R_int
#                                           1 0 -   357.58 1       1.07085E-02
#
   381.00000  8.63517E-03  8.63517E-03
#
#                       P.E. =   382.00     n,l -        E,l             R_int
#                                           1 0 -   358.58 1       1.06521E-02
#
   382.00000  8.56682E-03  8.56682E-03
#
#                       P.E. =   383.00     n,l -        E,l             R_int
#                                           1 0 -   359.58 1       1.05961E-02
#
   383.00000  8.49917E-03  8.49917E-03
#
#                       P.E. =   384.00     n,l -        E,l             R_int
#                                           1 0 -   360.58 1       1.05405E-02
#
   384.00000  8.43220E-03  8.43220E-03
#
#                       P.E. =   385.00     n,l -        E,l             R_int
#                                           1 0 -   361.58 1       1.04854E-02
#
   385.00000  8.36591E-03  8.36591E-03
#
#                       P.E. =   386.00     n,l -        E,l             R_int
#                                           1 0 -   362.58 1       1.04306E-02
#
   386.00000  8.30029E-03  8.30029E-03
#
#                       P.E. =   387.00     n,l -        E,l             R_int
#                                           1 0 -   363.58 1       1.03763E-02
#
   387.00000  8.23533E-03  8.23533E-03
#
#                       P.E. =   388.00     n,l -        E,l             R_int
#                                           1 0 -   364.58 1       1.03224E-02
#
   388.00000  8.17102E-03  8.17102E-03
#
#                       P.E. =   389.00     n,l -        E,l             R_int
#                                           1 0 -   365.58 1       1.02689E-02
#
   389.00000  8.10736E-03  8.10736E-03
#
#                       P.E. =   390.00     n,l -        E,l             R_int
#                                           1 0 -   366.58 1       1.02157E-02
#
   390.00000  8.04434E-03  8.04434E-03
#
#                       P.E. =   391.00     n,l -        E,l             R_int
#                                           1 0 -   367.58 1       1.01630E-02
#
   391.00000  7.98195E-03  7.98195E-03
#
#                       P.E. =   392.00     n,l -        E,l             R_int
#                                           1 0 -   368.58 1       1.01107E-02
#
   392.00000  7.92018E-03  7.92018E-03
#
#                       P.E. =   393.00     n,l -        E,l             R_int
#                                           1 0 -   369.58 1       1.00588E-02
#
   393.00000  7.85902E-03  7.85902E-03
#
#                       P.E. =   394.00     n,l -        E,l             R_int
#                                           1 0 -   370.58 1       1.00072E-02
#
   394.00000  7.79847E-03  7.79847E-03
#
#                       P.E. =   395.00     n,l -        E,l             R_int
#                                           1 0 -   371.58 1       9.95606E-03
#
   395.00000  7.73852E-03  7.73852E-03
#
#                       P.E. =   396.00     n,l -        E,l             R_int
#                                           1 0 -   372.58 1       9.90527E-03
#
   396.00000  7.67916E-03  7.67916E-03
#
#                       P.E. =   397.00     n,l -        E,l             R_int
#                                           1 0 -   373.58 1       9.85486E-03
#
   397.00000  7.62038E-03  7.62038E-03
#
#                       P.E. =   398.00     n,l -        E,l             R_int
#                                           1 0 -   374.58 1       9.80482E-03
#
   398.00000  7.56219E-03  7.56219E-03
#
#                       P.E. =   399.00     n,l -        E,l             R_int
#                                           1 0 -   375.58 1       9.75514E-03
#
   399.00000  7.50456E-03  7.50456E-03
#
#                       P.E. =   400.00     n,l -        E,l             R_int
#                                           1 0 -   376.58 1       9.70583E-03
#
   400.00000  7.44750E-03  7.44750E-03
#
#                       P.E. =   401.00     n,l -        E,l             R_int
#                                           1 0 -   377.58 1       9.65688E-03
#
   401.00000  7.39100E-03  7.39100E-03
#
#                       P.E. =   402.00     n,l -        E,l             R_int
#                                           1 0 -   378.58 1       9.60828E-03
#
   402.00000  7.33505E-03  7.33505E-03
#
#                       P.E. =   403.00     n,l -        E,l             R_int
#                                           1 0 -   379.58 1       9.56004E-03
#
   403.00000  7.27964E-03  7.27964E-03
#
#                       P.E. =   404.00     n,l -        E,l             R_int
#                                           1 0 -   380.58 1       9.51215E-03
#
   404.00000  7.22477E-03  7.22477E-03
#
#                       P.E. =   405.00     n,l -        E,l             R_int
#                                           1 0 -   381.58 1       9.46460E-03
#
   405.00000  7.17043E-03  7.17043E-03
#
#                       P.E. =   406.00     n,l -        E,l             R_int
#                                           1 0 -   382.58 1       9.41740E-03
#
   406.00000  7.11661E-03  7.11661E-03
#
#                       P.E. =   407.00     n,l -        E,l             R_int
#                                           1 0 -   383.58 1       9.37054E-03
#
   407.00000  7.06332E-03  7.06332E-03
#
#                       P.E. =   408.00     n,l -        E,l             R_int
#                                           1 0 -   384.58 1       9.32401E-03
#
   408.00000  7.01054E-03  7.01054E-03
#
#                       P.E. =   409.00     n,l -        E,l             R_int
#                                           1 0 -   385.58 1       9.27782E-03
#
   409.00000  6.95826E-03  6.95826E-03
#
#                       P.E. =   410.00     n,l -        E,l             R_int
#                                           1 0 -   386.58 1       9.23196E-03
#
   410.00000  6.90649E-03  6.90649E-03
#
#                       P.E. =   411.00     n,l -        E,l             R_int
#                                           1 0 -   387.58 1       9.18643E-03
#
